instance,time,solution len,solution
0,0.003473,5,2 3 7 8 19
instance,time,solution len,solution
1,0.003323,8,2 4 5 9 10 11 14 18
instance,time,solution len,solution
2,0.003301,8,0 3 6 7 11 14 18 19
instance,time,solution len,solution
3,0.003224,8,0 1 2 3 8 9 10 18
instance,time,solution len,solution
4,0.003635,8,1 2 4 5 8 10 14 18
instance,time,solution len,solution
5,0.003245,6,2 3 5 11 13 14
instance,time,solution len,solution
6,0.003028,5,0 1 2 8 19
instance,time,solution len,solution
7,0.003444,9,0 2 4 9 10 12 13 14 15
instance,time,solution len,solution
8,0.003311,5,0 1 7 8 9
instance,time,solution len,solution
9,0.003593,8,0 1 4 5 6 8 15 18
avg_time,0.0033577000000000004
