instance,time,solution len,solution
0,6.247905,21,36 40 47 50 53 63 66 73 75 82 93 108 121 153 161 163 170 182 202 214 249
instance,time,solution len,solution
1,7.104588,22,2 6 8 18 22 45 49 66 97 126 149 151 152 160 161 165 177 178 208 217 218 243
instance,time,solution len,solution
2,5.83744,21,9 11 12 16 17 35 57 59 63 71 96 113 117 146 158 177 197 206 223 240 241
instance,time,solution len,solution
3,4.934332,22,2 8 9 11 27 47 63 75 103 106 137 139 144 172 178 182 197 199 211 234 237 239
instance,time,solution len,solution
4,4.85491,21,4 5 39 41 54 81 105 106 113 121 127 130 136 142 143 150 151 159 188 192 204
instance,time,solution len,solution
5,4.61988,21,0 3 4 30 37 42 47 55 61 88 100 117 132 141 178 179 184 205 213 235 247
instance,time,solution len,solution
6,5.346398,20,21 30 45 46 53 55 75 83 99 103 130 139 145 162 176 182 203 211 215 222
instance,time,solution len,solution
7,5.408534,21,5 11 20 42 46 50 71 75 83 94 115 121 122 138 151 204 211 222 230 233 244
instance,time,solution len,solution
8,6.121377,22,4 5 6 9 13 20 21 28 35 47 60 84 97 108 109 114 125 127 195 206 217 233
instance,time,solution len,solution
9,4.916236,21,4 22 23 45 55 59 81 87 105 111 150 151 160 165 170 174 192 230 231 246 247
avg_time,5.53916
