instance,time,solution len,solution
0,0.003085,5,1 3 10 16 17
instance,time,solution len,solution
1,0.00259,6,1 2 3 13 14 18
instance,time,solution len,solution
2,0.002905,5,2 4 7 8 14
instance,time,solution len,solution
3,0.002593,5,1 2 5 10 14
instance,time,solution len,solution
4,0.002749,6,0 1 4 5 11 17
instance,time,solution len,solution
5,0.002673,5,2 5 6 11 17
instance,time,solution len,solution
6,0.002873,4,2 6 9 10
instance,time,solution len,solution
7,0.002877,7,0 1 4 9 10 11 17
instance,time,solution len,solution
8,0.002502,4,0 4 15 18
instance,time,solution len,solution
9,0.002801,6,1 5 6 14 16 19
avg_time,0.0027648
