instance,time,solution len,solution
0,0.001624,8,0 1 4 9 10 11 13 15
instance,time,solution len,solution
1,0.001802,9,1 2 7 8 9 10 12 13 19
instance,time,solution len,solution
2,0.001595,7,0 3 5 6 9 10 13
instance,time,solution len,solution
3,0.001759,9,0 3 4 5 8 9 11 15 18
instance,time,solution len,solution
4,0.001709,9,0 1 2 5 8 9 10 11 18
instance,time,solution len,solution
5,0.001699,9,1 2 7 8 11 13 15 16 17
instance,time,solution len,solution
6,0.001997,9,0 2 3 4 6 9 10 14 19
instance,time,solution len,solution
7,0.002097,9,0 1 4 5 8 9 10 16 18
instance,time,solution len,solution
8,0.00156,7,1 3 7 9 10 13 15
instance,time,solution len,solution
9,0.001861,8,0 1 7 8 10 16 17 19
avg_time,0.0017703
