instance,time,solution len,solution
0,0.013263,24,0 1 2 3 4 6 8 9 11 16 20 23 25 27 28 30 31 36 39 41 45 46 47 48
instance,time,solution len,solution
1,0.012921,22,0 2 4 6 8 9 11 12 13 14 15 16 18 22 24 27 30 37 41 42 45 49
instance,time,solution len,solution
2,0.012626,24,2 3 4 6 7 10 12 13 17 19 20 22 24 26 27 28 29 31 33 34 35 38 47 49
instance,time,solution len,solution
3,0.01278,22,1 2 6 7 13 14 16 17 18 19 22 24 25 26 27 28 30 33 35 37 42 47
instance,time,solution len,solution
4,0.012049,21,0 2 3 4 6 7 10 13 16 19 23 26 29 34 35 36 40 41 42 45 48
instance,time,solution len,solution
5,0.012993,24,0 2 4 5 6 7 8 13 15 18 20 21 22 27 28 33 34 36 37 38 42 47 48 49
instance,time,solution len,solution
6,0.012953,23,0 2 3 4 5 8 12 15 16 19 22 23 30 31 32 33 34 36 39 42 43 44 46
instance,time,solution len,solution
7,0.012356,24,0 3 5 9 11 14 16 17 18 19 21 24 25 28 29 30 34 35 37 38 40 41 44 48
instance,time,solution len,solution
8,0.012261,23,0 2 3 6 10 14 15 16 17 18 19 21 23 24 26 27 31 32 33 34 41 44 47
instance,time,solution len,solution
9,0.01275,24,0 1 2 3 6 7 8 10 13 14 16 17 18 20 21 26 30 35 36 37 43 44 48 49
avg_time,0.0126952
