instance,time,solution len,solution
0,0.081863,42,0 5 12 13 15 16 18 21 23 26 27 29 30 32 34 35 36 37 42 44 46 47 51 52 53 54 55 60 61 64 67 72 76 78 79 80 81 83 86 90 92 97
instance,time,solution len,solution
1,0.086842,43,0 2 3 5 6 7 9 11 13 14 15 16 17 18 19 20 21 23 25 26 27 31 37 38 39 49 58 65 68 70 71 72 73 74 76 77 78 81 85 89 93 95 99
instance,time,solution len,solution
2,0.091444,40,2 3 4 7 10 11 13 16 17 20 21 24 25 26 27 29 30 32 34 35 37 39 41 44 45 46 48 49 60 63 65 66 70 76 79 83 84 87 96 97
instance,time,solution len,solution
3,0.110646,45,0 2 3 4 6 7 9 11 13 16 17 18 22 24 25 27 28 30 34 35 41 42 44 45 46 48 52 53 54 56 57 58 61 64 66 67 68 69 71 72 74 88 90 94 97
instance,time,solution len,solution
4,0.102113,41,0 1 2 5 7 8 9 10 11 12 13 14 15 16 19 24 25 26 30 33 34 36 39 40 43 45 46 49 57 59 61 62 64 70 74 80 82 85 89 93 98
instance,time,solution len,solution
5,0.081616,44,0 1 2 4 7 9 10 11 12 14 19 20 24 26 28 29 30 31 32 34 35 38 39 41 42 44 46 48 51 53 56 60 61 63 66 67 68 76 81 84 86 92 95 96
instance,time,solution len,solution
6,0.087089,48,0 1 2 6 7 8 11 13 14 15 18 19 20 21 25 27 28 29 30 31 32 33 34 37 39 42 46 47 48 50 53 55 56 59 60 63 66 67 69 75 80 81 82 83 86 92 93 98
instance,time,solution len,solution
7,0.082235,42,0 1 3 4 5 6 7 8 10 11 13 15 17 20 23 24 27 34 35 37 38 39 41 43 45 46 50 52 54 59 62 66 67 68 72 74 80 81 91 92 95 97
instance,time,solution len,solution
8,0.080627,44,1 3 8 10 11 12 13 17 19 23 24 25 26 29 32 34 36 38 39 40 41 42 44 50 51 55 58 62 63 66 69 70 71 76 79 80 82 83 86 87 88 91 93 96
instance,time,solution len,solution
9,0.080882,44,0 5 6 7 9 10 11 13 16 18 19 20 23 26 29 30 32 33 36 37 38 41 44 46 47 48 49 51 53 57 61 63 69 71 79 80 85 86 87 88 89 92 96 97
avg_time,0.0885357
