instance,time,solution len,solution
0,0.000809,3,2 3 9
instance,time,solution len,solution
1,0.000733,5,0 1 3 4 8
instance,time,solution len,solution
2,0.000595,4,1 4 6 7
instance,time,solution len,solution
3,0.000567,3,1 3 8
instance,time,solution len,solution
4,0.000563,3,1 2 4
instance,time,solution len,solution
5,0.000574,3,1 2 5
instance,time,solution len,solution
6,0.00067,5,0 1 2 5 6
instance,time,solution len,solution
7,0.000569,4,0 1 3 4
instance,time,solution len,solution
8,0.000515,3,0 1 5
instance,time,solution len,solution
9,0.000546,3,1 2 3
avg_time,0.0006141
