instance,time,solution len,solution
0,0.004275,13,1 2 4 6 8 9 11 12 16 18 20 21 24
instance,time,solution len,solution
1,0.004301,8,0 5 14 16 21 24 25 27
instance,time,solution len,solution
2,0.004741,12,0 2 6 7 9 10 13 14 18 19 22 28
instance,time,solution len,solution
3,0.003695,11,2 3 4 7 9 11 12 13 16 21 23
instance,time,solution len,solution
4,0.004491,11,0 1 4 6 8 10 12 15 16 17 21
instance,time,solution len,solution
5,0.004441,11,0 4 5 6 8 11 12 13 16 18 22
instance,time,solution len,solution
6,0.004384,14,1 2 3 4 5 6 7 8 10 11 13 18 27 28
instance,time,solution len,solution
7,0.004343,14,0 1 2 3 4 6 9 10 11 18 19 22 24 29
instance,time,solution len,solution
8,0.004427,13,0 2 4 5 6 7 8 9 11 15 20 21 26
instance,time,solution len,solution
9,0.003669,11,4 6 7 9 13 17 18 19 22 24 28
avg_time,0.0042767
