instance,time,solution len,solution
0,0.048427,12,1 6 7 10 11 23 24 26 34 35 39 45
instance,time,solution len,solution
1,0.057489,13,0 1 2 6 18 21 25 30 31 39 43 46 47
instance,time,solution len,solution
2,0.039802,11,1 2 10 16 18 19 24 25 26 29 36
instance,time,solution len,solution
3,0.0413,11,0 2 7 21 22 23 29 31 33 37 49
instance,time,solution len,solution
4,0.040168,12,3 7 15 16 19 20 25 32 40 44 46 49
instance,time,solution len,solution
5,0.039209,10,1 6 10 19 26 32 41 43 44 49
instance,time,solution len,solution
6,0.041668,11,2 8 10 11 15 22 23 37 38 40 45
instance,time,solution len,solution
7,0.03978,13,2 5 8 14 15 19 20 21 27 29 36 47 49
instance,time,solution len,solution
8,0.049817,9,2 3 4 8 20 23 34 43 49
instance,time,solution len,solution
9,0.069537,13,1 5 6 8 9 10 14 16 21 22 23 43 47
avg_time,0.046719699999999996
