instance,time,solution len,solution
0,0.432374,16,1 3 4 7 17 18 19 28 48 66 68 74 80 83 88 92
instance,time,solution len,solution
1,0.535518,15,1 2 11 12 15 17 18 20 23 40 49 61 80 83 87
instance,time,solution len,solution
2,0.533805,15,11 12 13 27 35 43 44 45 52 59 74 76 85 87 92
instance,time,solution len,solution
3,0.532941,16,10 11 14 16 19 21 37 38 65 67 70 71 72 78 91 96
instance,time,solution len,solution
4,0.527289,15,1 5 6 17 24 26 37 51 53 58 76 85 91 92 93
instance,time,solution len,solution
5,0.524442,17,2 6 8 14 16 18 24 29 37 47 55 65 74 76 81 87 91
instance,time,solution len,solution
6,0.557595,16,0 6 13 14 17 23 29 30 31 32 36 43 66 69 72 92
instance,time,solution len,solution
7,0.539593,16,1 3 4 6 8 12 23 28 31 41 43 45 47 59 82 96
instance,time,solution len,solution
8,0.563664,16,2 3 4 5 12 17 36 37 40 49 62 67 72 76 80 87
instance,time,solution len,solution
9,0.508991,16,0 1 5 9 11 19 29 32 39 41 48 60 61 73 76 89
avg_time,0.5256212
