instance,time,solution len,solution
0,0.004336,13,0 1 7 8 13 18 20 21 22 25 26 28 29
instance,time,solution len,solution
1,0.004139,14,0 1 3 4 6 8 9 10 12 14 18 19 23 29
instance,time,solution len,solution
2,0.004444,15,0 1 4 6 11 13 14 15 16 17 21 24 26 27 29
instance,time,solution len,solution
3,0.003756,13,0 1 6 7 9 10 11 12 19 22 23 26 29
instance,time,solution len,solution
4,0.003999,14,1 2 3 5 6 7 8 10 13 14 16 22 26 29
instance,time,solution len,solution
5,0.004227,14,2 3 4 5 7 8 9 10 11 13 14 16 18 21
instance,time,solution len,solution
6,0.004121,14,1 4 5 7 8 13 14 15 19 21 22 23 24 28
instance,time,solution len,solution
7,0.003938,14,1 2 4 5 11 12 14 15 17 19 20 21 26 29
instance,time,solution len,solution
8,0.003959,14,0 3 7 8 10 11 12 15 17 21 22 23 27 29
instance,time,solution len,solution
9,0.004107,14,2 3 4 5 6 7 9 10 11 14 15 22 23 24
avg_time,0.0041026
