instance,time,solution len,solution
0,0.000865,4,1 2 5 7
instance,time,solution len,solution
1,0.000727,4,0 1 3 9
instance,time,solution len,solution
2,0.000606,3,0 3 8
instance,time,solution len,solution
3,0.000572,2,1 7
instance,time,solution len,solution
4,0.000698,4,1 3 4 9
instance,time,solution len,solution
5,0.000665,4,1 5 6 9
instance,time,solution len,solution
6,0.00061,2,1 8
instance,time,solution len,solution
7,0.000575,3,0 6 9
instance,time,solution len,solution
8,0.000653,4,0 1 5 6
instance,time,solution len,solution
9,0.000605,3,0 2 9
avg_time,0.0006576
