instance,time,solution len,solution
0,0.000919,5,0 2 4 5 6
instance,time,solution len,solution
1,0.000688,5,0 1 2 4 6
instance,time,solution len,solution
2,0.000599,4,0 1 8 9
instance,time,solution len,solution
3,0.000654,5,0 1 2 3 8
instance,time,solution len,solution
4,0.000773,5,0 1 3 4 6
instance,time,solution len,solution
5,0.000757,4,1 3 5 7
instance,time,solution len,solution
6,0.000683,3,1 6 8
instance,time,solution len,solution
7,0.0007,4,0 1 3 7
instance,time,solution len,solution
8,0.000669,4,0 1 2 6
instance,time,solution len,solution
9,0.000757,5,0 1 2 3 8
avg_time,0.0007199
