instance,time,solution len,solution
0,0.002597,7,2 3 7 10 12 13 14
instance,time,solution len,solution
1,0.002203,7,0 1 8 9 11 15 19
instance,time,solution len,solution
2,0.002174,8,1 3 5 7 10 11 14 17
instance,time,solution len,solution
3,0.002212,8,1 4 7 12 13 14 16 18
instance,time,solution len,solution
4,0.002342,7,1 2 3 4 7 8 12
instance,time,solution len,solution
5,0.001997,8,0 3 4 5 9 17 18 19
instance,time,solution len,solution
6,0.00206,6,8 10 13 16 17 18
instance,time,solution len,solution
7,0.002307,6,0 1 11 13 15 18
instance,time,solution len,solution
8,0.002189,7,0 1 3 8 9 16 19
instance,time,solution len,solution
9,0.002147,7,3 4 6 7 8 10 14
avg_time,0.0022228
