instance,time,solution len,solution
0,0.000961,5,0 1 2 3 6
instance,time,solution len,solution
1,0.000664,5,0 4 5 8 9
instance,time,solution len,solution
2,0.000614,5,0 4 5 7 9
instance,time,solution len,solution
3,0.000675,5,0 1 4 8 9
instance,time,solution len,solution
4,0.000629,5,0 1 2 8 9
instance,time,solution len,solution
5,0.000656,4,0 1 3 5
instance,time,solution len,solution
6,0.00065,5,0 2 3 8 9
instance,time,solution len,solution
7,0.000643,5,0 3 4 5 6
instance,time,solution len,solution
8,0.0007,5,0 2 4 5 7
instance,time,solution len,solution
9,0.000641,5,0 1 5 6 9
avg_time,0.0006833
