instance,time
0,0.00105
solution,0,1,2,7
instance,time
1,0.000873
solution,0,1,3,9
instance,time
2,0.000465
solution,0,3,8
instance,time
3,0.000365
solution,1,7
instance,time
4,0.00048
solution,0,2,7
instance,time
5,0.000715
solution,0,1,2,8
instance,time
6,0.00033
solution,1,8
instance,time
7,0.000462
solution,0,6,9
instance,time
8,0.000502
solution,2,4,6
instance,time
9,0.000428
solution,0,1,5
avg_time,0.000567
