instance,time
0,0.001224
solution,0,1,2,3,6
instance,time
1,0.001247
solution,0,4,5,8,9
instance,time
2,0.001326
solution,0,4,5,7,9
instance,time
3,0.001046
solution,0,1,4,8,9
instance,time
4,0.000921
solution,0,1,2,8,9
instance,time
5,0.000609
solution,0,1,2,5
instance,time
6,0.001199
solution,0,2,3,8,9
instance,time
7,0.000723
solution,0,3,4,6
instance,time
8,0.001198
solution,0,2,4,5,7
instance,time
9,0.001246
solution,0,1,5,6,9
avg_time,0.0010739
