instance,time
0,0.000599
solution,1,4
instance,time
1,0.00057
solution,0,5,6
instance,time
2,0.00051
solution,0,1,2
instance,time
3,0.000397
solution,0,1
instance,time
4,0.000354
solution,1,5
instance,time
5,0.000482
solution,0,1,5
instance,time
6,0.000369
solution,0,7
instance,time
7,0.000432
solution,2,9
instance,time
8,0.000349
solution,4
instance,time
9,0.000758
solution,4,6
avg_time,0.00048199999999999995
