instance,time
0,0.281795
solution,0,1,7,19
instance,time
1,0.302578
solution,0,1,5,16
instance,time
2,0.315256
solution,0,3,10,15
instance,time
3,0.299867
solution,0,3,9,19
instance,time
4,0.294739
solution,0,1,17,19
instance,time
5,0.290632
solution,0,1,3,5
instance,time
6,0.345539
solution,0,1,11,13
instance,time
7,0.30145
solution,0,3,8,19
instance,time
8,0.29238
solution,6,15,19
instance,time
9,0.293302
solution,0,2,5,17
avg_time,0.3017538
