instance,time
0,0.000617
solution,2,3,9
instance,time
1,0.001261
solution,1,3,4,7
instance,time
2,0.001342
solution,0,5,7,8
instance,time
3,0.000828
solution,1,3,8
instance,time
4,0.000598
solution,0,6,9
instance,time
5,0.000386
solution,1,2,5
instance,time
6,0.000672
solution,0,2,6,8
instance,time
7,0.000627
solution,0,1,3,4
instance,time
8,0.000294
solution,0,1,5
instance,time
9,0.000425
solution,1,2,3
avg_time,0.000705
