instance,time
0,0.001131
solution,0,2,4,5
instance,time
1,0.000995
solution,0,1,2,6
instance,time
2,0.000945
solution,0,1,8,9
instance,time
3,0.00109
solution,0,2,3,6
instance,time
4,0.000953
solution,0,3,4,6
instance,time
5,0.000862
solution,1,3,7
instance,time
6,0.000688
solution,1,6,8
instance,time
7,0.001171
solution,0,1,3,7
instance,time
8,0.000631
solution,0,2,6
instance,time
9,0.000825
solution,0,1,3,9
avg_time,0.0009291000000000001
