instance,time,solution len,solution
0,32.298461,8,1 6 11 25 29 46 72 85
instance,time,solution len,solution
1,38.083956,8,7 8 21 29 44 89 96 97
instance,time,solution len,solution
2,48.358048,7,3 14 44 52 56 59 65
instance,time,solution len,solution
3,56.814366,8,5 18 55 57 68 81 89 90
instance,time,solution len,solution
4,50.392232,8,0 8 17 22 27 62 79 88
instance,time,solution len,solution
5,58.68966,8,11 29 33 37 60 75 93 99
instance,time,solution len,solution
6,57.894047,8,21 34 35 43 67 70 80 89
instance,time,solution len,solution
7,53.37794,8,3 12 36 45 61 69 85 89
instance,time,solution len,solution
8,56.86989,7,26 27 70 77 80 81 91
instance,time,solution len,solution
9,51.093237,8,11 28 44 55 57 71 83 86
avg_time,50.3871837
avg_length,7.8
instance,time,solution len,solution
0,53.223033,8,4 12 16 18 21 27 40 61
instance,time,solution len,solution
1,60.067226,8,10 15 39 53 54 86 96 98
instance,time,solution len,solution
2,57.142072,7,3 14 41 44 56 59 60
instance,time,solution len,solution
3,58.154946,8,21 32 42 44 63 73 83 89
instance,time,solution len,solution
4,57.851232,8,4 6 7 20 36 45 61 80
instance,time,solution len,solution
5,59.705075,8,6 8 45 79 92 96 97 98
instance,time,solution len,solution
6,64.637205,8,2 42 52 67 68 78 80 89
instance,time,solution len,solution
7,62.769753,8,0 10 36 51 59 68 91 98
instance,time,solution len,solution
8,59.425973,8,1 5 8 11 27 30 80 89
instance,time,solution len,solution
9,58.838549,8,12 27 48 52 56 69 78 82
avg_time,59.1815064
avg_length,7.9
instance,time,solution len,solution
0,58.799445,8,6 23 33 39 41 76 79 82
instance,time,solution len,solution
1,63.260125,8,28 38 43 71 80 81 86 99
instance,time,solution len,solution
2,64.169157,7,3 14 41 44 56 59 60
instance,time,solution len,solution
3,61.979199,8,48 61 64 66 83 84 86 98
instance,time,solution len,solution
4,61.945781,8,22 32 63 65 71 77 85 90
instance,time,solution len,solution
5,66.238878,8,5 7 19 44 52 53 54 92
instance,time,solution len,solution
6,62.335201,8,3 10 14 36 59 69 84 93
instance,time,solution len,solution
7,60.764521,8,19 35 45 52 59 73 76 92
instance,time,solution len,solution
8,60.160889,8,7 11 27 38 48 50 51 68
instance,time,solution len,solution
9,63.302344,8,19 25 36 62 63 64 68 85
avg_time,62.295554
avg_length,7.9
instance,time,solution len,solution
0,63.646878,8,41 50 52 68 75 76 83 98
instance,time,solution len,solution
1,61.031417,8,5 12 19 25 30 58 74 92
instance,time,solution len,solution
2,62.382379,7,3 14 41 44 56 59 60
instance,time,solution len,solution
3,64.331271,8,0 3 16 22 37 54 68 94
instance,time,solution len,solution
4,70.373492,8,0 40 50 60 61 65 81 85
instance,time,solution len,solution
5,71.48836,8,13 19 36 42 67 68 87 88
instance,time,solution len,solution
6,58.92938,8,4 7 19 20 40 61 67 75
instance,time,solution len,solution
7,69.03711,8,9 13 20 22 42 58 61 73
instance,time,solution len,solution
8,68.764131,8,20 34 40 45 56 76 77 99
instance,time,solution len,solution
9,58.397782,8,23 26 28 44 48 56 61 89
avg_time,64.83822
avg_length,7.9
instance,time,solution len,solution
0,68.133889,8,27 37 53 63 69 70 80 98
instance,time,solution len,solution
1,64.671742,8,7 31 46 54 59 68 76 82
instance,time,solution len,solution
2,60.325524,7,3 14 41 44 56 59 60
instance,time,solution len,solution
3,66.162445,8,19 38 46 48 63 78 79 80
instance,time,solution len,solution
4,62.087053,8,3 46 53 61 87 90 95 99
instance,time,solution len,solution
5,66.299233,8,17 33 45 51 56 68 85 90
instance,time,solution len,solution
6,66.951382,8,19 20 47 54 61 62 67 85
instance,time,solution len,solution
7,71.476402,8,3 52 54 58 59 60 78 86
instance,time,solution len,solution
8,61.542045,8,5 18 22 26 42 49 68 69
instance,time,solution len,solution
9,53.711981,8,21 33 56 68 72 83 95 97
avg_time,64.13616959999999
avg_length,7.9
