instance,time,solution len,solution
0,1150.244763,21,1 7 20 22 29 30 33 38 44 55 72 73 75 90 93 133 155 156 158 161 178
instance,time,solution len,solution
1,1363.814041,20,0 2 11 30 39 50 82 84 86 88 103 105 130 132 143 145 166 178 195 198
instance,time,solution len,solution
2,1585.478744,19,10 20 29 31 50 61 91 92 94 96 103 107 120 132 165 169 174 175 193
instance,time,solution len,solution
3,1373.092084,18,14 29 46 74 105 128 146 147 152 153 154 155 156 166 174 175 180 184
instance,time,solution len,solution
4,1450.992574,19,20 24 28 39 58 99 102 110 111 119 123 133 149 159 160 166 167 196 197
instance,time,solution len,solution
5,1314.33965,20,28 30 31 35 51 61 64 94 102 114 121 129 145 146 154 169 176 180 186 190
instance,time,solution len,solution
6,1310.998552,19,1 19 25 32 55 79 83 95 102 104 110 115 138 144 146 162 164 171 197
instance,time,solution len,solution
7,1401.919034,19,1 3 6 11 37 38 44 58 65 74 87 98 115 116 146 149 151 173 199
instance,time,solution len,solution
8,1268.38402,19,10 11 13 29 51 55 62 68 74 97 98 104 105 112 116 132 138 149 184
instance,time,solution len,solution
9,1327.698455,20,0 8 16 47 55 56 69 72 87 88 90 99 119 129 138 147 151 153 178 197
avg_time,1354.6961917
avg_length,19.4
instance,time,solution len,solution
0,1399.744883,21,1 3 7 10 29 30 33 38 46 55 72 73 75 90 93 108 109 125 133 161 178
instance,time,solution len,solution
1,1372.393864,20,21 30 37 56 60 62 86 98 127 132 141 153 157 160 161 165 166 177 181 192
instance,time,solution len,solution
2,1891.956315,19,15 54 60 61 69 76 91 94 103 115 116 120 165 169 174 175 182 188 193
instance,time,solution len,solution
3,1434.348944,18,14 29 46 51 58 74 78 113 128 146 147 153 166 174 175 180 184 192
instance,time,solution len,solution
4,1465.510593,19,20 24 28 39 58 99 102 110 111 112 123 133 149 159 160 166 167 196 197
instance,time,solution len,solution
5,1375.931056,20,8 46 53 60 61 64 74 80 81 94 111 114 121 127 146 149 155 166 182 191
instance,time,solution len,solution
6,1452.690825,19,0 1 19 25 32 50 53 61 83 102 104 115 146 162 164 171 180 188 199
instance,time,solution len,solution
7,1490.827874,19,3 6 11 18 38 44 53 74 87 92 93 98 116 146 151 154 173 190 199
instance,time,solution len,solution
8,1491.616466,19,10 11 29 51 55 68 74 85 98 105 112 116 121 132 138 149 157 171 180
instance,time,solution len,solution
9,1398.094283,20,7 16 22 29 47 55 56 69 72 87 90 99 108 119 151 153 169 178 197 198
avg_time,1477.3115103
avg_length,19.4
