instance,time,solution len,solution
0,0.064402,5,0 1 3 5 6
instance,time,solution len,solution
1,0.066304,4,3 5 7 9
instance,time,solution len,solution
2,0.076878,4,2 3 6 9
instance,time,solution len,solution
3,0.090363,4,1 3 5 7
instance,time,solution len,solution
4,0.099973,5,0 3 4 6 7
instance,time,solution len,solution
5,0.06514,5,2 3 4 6 9
instance,time,solution len,solution
6,0.059003,2,5 8
instance,time,solution len,solution
7,0.072507,4,2 4 6 7
instance,time,solution len,solution
8,0.081237,5,1 2 5 6 9
instance,time,solution len,solution
9,0.06795,4,2 5 7 8
avg_time,0.0743757
avg_length,4.2
instance,time,solution len,solution
0,0.06684,5,2 4 7 8 9
instance,time,solution len,solution
1,0.068404,4,3 5 7 9
instance,time,solution len,solution
2,0.073731,4,0 2 6 9
instance,time,solution len,solution
3,0.116484,4,1 3 5 7
instance,time,solution len,solution
4,0.0816,5,1 2 5 8 9
instance,time,solution len,solution
5,0.051957,5,0 1 4 5 7
instance,time,solution len,solution
6,0.059917,2,5 8
instance,time,solution len,solution
7,0.082612,4,0 1 3 8
instance,time,solution len,solution
8,0.090863,5,1 2 5 6 9
instance,time,solution len,solution
9,0.070567,4,2 5 7 8
avg_time,0.0762975
avg_length,4.2
instance,time,solution len,solution
0,0.068819,5,0 1 3 5 6
instance,time,solution len,solution
1,0.06997,4,3 5 7 9
instance,time,solution len,solution
2,0.08142,4,4 5 7 8
instance,time,solution len,solution
3,0.096002,4,1 3 5 7
instance,time,solution len,solution
4,0.082097,5,1 2 5 8 9
instance,time,solution len,solution
5,0.05087,5,2 3 4 5 9
instance,time,solution len,solution
6,0.082855,2,5 8
instance,time,solution len,solution
7,0.069364,4,2 4 6 7
instance,time,solution len,solution
8,0.077658,5,1 2 5 6 9
instance,time,solution len,solution
9,0.070762,4,2 5 7 8
avg_time,0.07498170000000001
avg_length,4.2
instance,time,solution len,solution
0,0.080454,5,0 1 3 5 9
instance,time,solution len,solution
1,0.06548,4,3 5 7 9
instance,time,solution len,solution
2,0.059524,4,4 5 7 8
instance,time,solution len,solution
3,0.070279,4,1 3 5 7
instance,time,solution len,solution
4,0.085628,5,0 3 4 6 7
instance,time,solution len,solution
5,0.056897,5,0 2 4 6 7
instance,time,solution len,solution
6,0.058234,2,1 8
instance,time,solution len,solution
7,0.067271,4,0 1 3 8
instance,time,solution len,solution
8,0.076455,5,0 3 4 7 8
instance,time,solution len,solution
9,0.067881,4,2 5 7 8
avg_time,0.0688103
avg_length,4.2
instance,time,solution len,solution
0,0.060153,5,2 4 7 8 9
instance,time,solution len,solution
1,0.057269,4,3 5 7 9
instance,time,solution len,solution
2,0.052621,4,0 2 6 9
instance,time,solution len,solution
3,0.059624,4,1 3 5 7
instance,time,solution len,solution
4,0.060845,5,1 2 5 8 9
instance,time,solution len,solution
5,0.038197,5,0 2 6 7 8
instance,time,solution len,solution
6,0.044462,2,5 8
instance,time,solution len,solution
7,0.053895,4,2 4 6 7
instance,time,solution len,solution
8,0.052698,5,0 3 4 7 8
instance,time,solution len,solution
9,0.047118,4,2 5 7 8
avg_time,0.0526882
avg_length,4.2
