instance,time,solution len,solution
0,36.959692,10,6 8 46 75 78 80 81 85 87 88
instance,time,solution len,solution
1,35.034291,10,8 31 32 43 45 50 59 75 89 98
instance,time,solution len,solution
2,47.764334,10,16 18 21 24 27 43 56 81 85 93
instance,time,solution len,solution
3,52.759928,10,3 5 15 18 19 33 56 82 90 96
instance,time,solution len,solution
4,55.68178,10,28 38 49 50 53 72 73 79 89 94
instance,time,solution len,solution
5,60.173672,11,2 10 49 50 54 61 62 63 82 88 90
instance,time,solution len,solution
6,56.967953,10,6 8 18 27 29 54 64 73 85 90
instance,time,solution len,solution
7,55.448437,10,5 11 13 25 28 40 66 90 96 99
instance,time,solution len,solution
8,56.307805,11,0 18 19 21 30 39 40 41 49 62 95
instance,time,solution len,solution
9,56.327522,10,10 49 56 67 70 71 85 88 92 96
avg_time,51.3425414
avg_length,10.2
instance,time,solution len,solution
0,49.41395,10,6 46 49 51 60 75 78 80 82 85
instance,time,solution len,solution
1,54.649429,10,8 11 13 16 31 32 59 69 83 98
instance,time,solution len,solution
2,59.567531,11,10 17 27 31 39 44 59 62 65 77 84
instance,time,solution len,solution
3,54.78719,10,5 11 23 26 28 56 65 69 82 94
instance,time,solution len,solution
4,59.442175,10,0 25 38 43 47 53 70 73 93 99
instance,time,solution len,solution
5,68.74317,10,14 19 20 30 31 37 72 80 82 90
instance,time,solution len,solution
6,65.595598,11,16 21 26 29 54 58 64 67 75 79 83
instance,time,solution len,solution
7,64.718871,10,11 17 25 40 43 66 82 90 96 99
instance,time,solution len,solution
8,59.992205,11,3 6 8 10 18 41 50 53 54 63 65
instance,time,solution len,solution
9,57.450939,10,7 8 46 48 68 70 85 91 92 96
avg_time,59.43610579999999
avg_length,10.3
instance,time,solution len,solution
0,55.912718,10,3 6 16 30 46 69 75 78 80 85
instance,time,solution len,solution
1,53.000809,10,8 11 26 31 32 33 54 70 90 98
instance,time,solution len,solution
2,58.634414,11,10 16 24 44 62 72 77 81 85 88 95
instance,time,solution len,solution
3,55.241439,10,5 9 49 50 56 58 65 75 82 97
instance,time,solution len,solution
4,52.638721,9,5 6 28 47 53 72 73 79 97
instance,time,solution len,solution
5,59.277325,10,1 14 19 30 32 34 38 66 72 84
instance,time,solution len,solution
6,54.027111,11,0 2 24 27 39 42 52 64 70 81 85
instance,time,solution len,solution
7,53.217841,10,20 25 31 34 46 50 53 78 90 95
instance,time,solution len,solution
8,62.141891,11,6 16 18 25 33 35 38 40 44 63 98
instance,time,solution len,solution
9,64.833016,10,26 31 34 42 47 48 66 68 70 91
avg_time,56.892528500000004
avg_length,10.2
instance,time,solution len,solution
0,60.000786,10,3 6 20 46 61 77 80 82 85 99
instance,time,solution len,solution
1,57.643799,10,11 20 31 32 38 59 70 87 90 98
instance,time,solution len,solution
2,63.538584,11,10 15 23 29 38 46 56 58 59 61 99
instance,time,solution len,solution
3,56.396048,10,5 18 26 30 56 59 65 75 76 99
instance,time,solution len,solution
4,57.826634,10,8 38 46 47 53 66 72 73 79 98
instance,time,solution len,solution
5,67.350845,11,14 16 33 43 48 53 60 62 72 77 99
instance,time,solution len,solution
6,71.04738,11,7 8 24 27 43 46 54 64 67 70 71
instance,time,solution len,solution
7,60.565097,10,5 9 11 25 40 43 66 88 96 99
instance,time,solution len,solution
8,67.332856,11,2 25 28 30 35 43 56 62 63 72 78
instance,time,solution len,solution
9,68.934659,11,1 5 10 15 19 42 48 67 69 82 92
avg_time,63.0636688
avg_length,10.5
instance,time,solution len,solution
0,71.606143,10,3 6 30 32 46 67 75 80 81 85
instance,time,solution len,solution
1,67.404961,10,1 6 11 16 31 32 33 59 71 98
instance,time,solution len,solution
2,57.743276,11,13 16 22 37 41 42 49 63 72 81 93
instance,time,solution len,solution
3,59.762225,10,0 23 25 45 54 59 60 65 71 85
instance,time,solution len,solution
4,64.222682,10,28 38 47 51 53 57 72 73 79 86
instance,time,solution len,solution
5,66.286742,10,14 19 20 35 39 62 72 80 82 90
instance,time,solution len,solution
6,71.598666,11,4 12 14 20 25 30 45 61 78 85 87
instance,time,solution len,solution
7,70.255477,10,11 14 25 40 66 71 81 90 96 99
instance,time,solution len,solution
8,74.339418,11,0 7 8 14 15 16 30 36 39 62 95
instance,time,solution len,solution
9,68.478521,10,2 10 14 40 48 81 82 85 91 92
avg_time,67.1698111
avg_length,10.3
