instance,time,solution len,solution
0,46.107179,13,3 17 28 34 38 56 64 66 80 83 89 96 99
instance,time,solution len,solution
1,56.01268,13,2 8 11 17 18 23 26 54 64 78 83 90 93
instance,time,solution len,solution
2,69.229665,13,8 10 12 27 35 39 45 55 61 76 85 87 99
instance,time,solution len,solution
3,70.683134,14,0 2 4 14 37 38 44 51 66 67 68 71 72 96
instance,time,solution len,solution
4,80.053621,13,1 5 17 24 26 38 50 65 76 91 92 93 97
instance,time,solution len,solution
5,70.388093,14,5 6 10 14 16 24 29 30 42 55 65 73 87 91
instance,time,solution len,solution
6,71.006778,13,7 14 17 29 30 31 45 47 49 56 69 74 92
instance,time,solution len,solution
7,60.625822,14,4 5 12 14 15 20 22 23 34 43 45 82 88 98
instance,time,solution len,solution
8,78.460823,13,2 12 17 29 37 62 67 70 76 79 80 87 93
instance,time,solution len,solution
9,71.78931,13,11 19 32 38 50 55 60 61 66 76 84 89 93
avg_time,67.4357105
avg_length,13.3
instance,time,solution len,solution
0,73.621015,14,1 3 5 17 26 28 36 50 56 66 74 77 80 83
instance,time,solution len,solution
1,75.387054,12,2 11 15 16 23 28 39 61 78 83 93 98
instance,time,solution len,solution
2,80.718089,12,3 4 12 28 33 44 53 68 84 87 89 90
instance,time,solution len,solution
3,79.535129,14,14 19 37 44 53 65 67 71 78 90 93 94 95 96
instance,time,solution len,solution
4,77.862481,13,1 5 17 24 26 27 33 64 65 74 76 91 92
instance,time,solution len,solution
5,71.805462,13,6 16 25 29 34 37 55 70 74 82 87 89 91
instance,time,solution len,solution
6,74.244814,14,14 16 17 29 30 31 35 43 45 46 49 56 65 92
instance,time,solution len,solution
7,65.060175,13,3 12 24 26 38 41 57 78 79 88 89 92 96
instance,time,solution len,solution
8,77.633384,13,3 5 12 16 17 21 37 55 62 67 76 87 98
instance,time,solution len,solution
9,72.405578,15,2 17 19 32 37 38 53 58 61 64 68 71 86 89 90
avg_time,74.8273181
avg_length,13.3
instance,time,solution len,solution
0,79.35439,14,5 16 17 34 58 59 62 63 68 77 78 80 96 99
instance,time,solution len,solution
1,77.270467,15,2 11 12 16 23 28 41 45 46 49 52 58 61 83 87
instance,time,solution len,solution
2,81.471388,14,8 11 12 15 27 33 35 44 45 53 76 84 85 87
instance,time,solution len,solution
3,80.487017,14,10 11 12 19 37 38 65 67 70 72 78 85 96 97
instance,time,solution len,solution
4,84.302024,14,1 5 17 18 24 26 50 57 58 76 85 91 92 93
instance,time,solution len,solution
5,79.925202,14,0 7 13 16 28 40 46 55 57 73 74 82 87 89
instance,time,solution len,solution
6,80.967448,13,14 17 29 30 31 47 49 68 69 74 84 92 93
instance,time,solution len,solution
7,85.699968,14,5 8 9 18 19 25 31 46 63 67 72 74 85 89
instance,time,solution len,solution
8,86.903776,15,4 8 13 23 32 35 40 41 52 67 76 80 84 91 93
instance,time,solution len,solution
9,83.157633,14,2 29 32 37 38 40 44 61 70 73 82 89 92 93
avg_time,81.9539313
avg_length,14.1
instance,time,solution len,solution
0,89.7836,13,1 3 5 7 10 17 28 56 63 66 80 81 83
instance,time,solution len,solution
1,82.271915,14,2 11 17 22 23 28 52 61 69 71 76 78 83 98
instance,time,solution len,solution
2,80.01178,13,1 8 12 27 35 39 45 61 62 76 85 87 99
instance,time,solution len,solution
3,83.565546,14,11 12 14 16 18 19 21 27 37 38 67 78 95 96
instance,time,solution len,solution
4,95.292563,14,0 1 12 25 29 37 53 58 71 72 83 92 93 98
instance,time,solution len,solution
5,84.94831,14,0 15 16 55 57 65 73 74 82 83 87 89 97 99
instance,time,solution len,solution
6,93.004469,14,14 17 21 29 30 32 42 43 47 49 53 56 75 92
instance,time,solution len,solution
7,87.954956,13,0 7 8 18 26 44 47 52 56 61 69 72 86
instance,time,solution len,solution
8,68.353722,13,3 11 17 37 38 58 62 66 67 76 85 87 94
instance,time,solution len,solution
9,54.050662,15,0 2 11 17 19 28 32 43 44 72 76 77 79 83 96
avg_time,81.9237523
avg_length,13.7
instance,time,solution len,solution
0,55.083112,13,1 3 5 17 24 28 29 66 74 77 80 83 95
instance,time,solution len,solution
1,51.777221,14,11 12 14 15 18 23 38 40 49 55 63 80 83 87
instance,time,solution len,solution
2,52.001405,14,1 12 28 33 35 43 51 52 62 74 85 89 92 93
instance,time,solution len,solution
3,56.656383,14,14 18 19 20 21 33 40 46 47 50 67 80 95 96
instance,time,solution len,solution
4,58.365961,13,1 5 17 24 26 27 60 65 74 76 91 92 97
instance,time,solution len,solution
5,54.852303,15,2 8 11 18 27 29 37 39 55 65 74 75 81 89 91
instance,time,solution len,solution
6,56.325316,14,3 12 14 17 24 29 47 68 69 74 79 80 92 93
instance,time,solution len,solution
7,50.60855,13,4 12 23 25 42 46 57 59 72 79 82 84 87
instance,time,solution len,solution
8,53.804868,15,12 16 17 22 31 34 37 44 45 62 66 74 79 85 87
instance,time,solution len,solution
9,46.597336,15,0 1 11 18 19 30 40 47 48 52 61 73 82 89 93
avg_time,53.6072455
avg_length,14.0
