instance,time,solution len,solution
0,0.064208,4,2 5 7 9
instance,time,solution len,solution
1,0.081403,4,0 1 2 6
instance,time,solution len,solution
2,0.065096,4,0 2 3 9
instance,time,solution len,solution
3,0.081377,4,0 2 3 6
instance,time,solution len,solution
4,0.097041,4,1 5 6 9
instance,time,solution len,solution
5,0.068465,3,1 3 7
instance,time,solution len,solution
6,0.067988,3,1 6 8
instance,time,solution len,solution
7,0.054746,4,2 3 5 8
instance,time,solution len,solution
8,0.059308,3,0 2 6
instance,time,solution len,solution
9,0.063295,4,4 5 7 8
avg_time,0.07029270000000001
avg_length,3.7
instance,time,solution len,solution
0,0.046019,4,0 2 5 7
instance,time,solution len,solution
1,0.054819,4,0 1 2 6
instance,time,solution len,solution
2,0.051233,4,0 2 3 9
instance,time,solution len,solution
3,0.055844,4,0 4 6 7
instance,time,solution len,solution
4,0.110593,4,2 5 8 9
instance,time,solution len,solution
5,0.100889,3,1 3 7
instance,time,solution len,solution
6,0.075593,3,1 6 8
instance,time,solution len,solution
7,0.05781,4,4 5 8 9
instance,time,solution len,solution
8,0.064911,3,0 2 6
instance,time,solution len,solution
9,0.069285,4,4 5 7 8
avg_time,0.0686996
avg_length,3.7
instance,time,solution len,solution
0,0.063854,4,0 2 5 7
instance,time,solution len,solution
1,0.059165,4,3 7 8 9
instance,time,solution len,solution
2,0.054176,4,1 5 8 9
instance,time,solution len,solution
3,0.05884,4,0 4 6 7
instance,time,solution len,solution
4,0.074264,4,1 5 6 9
instance,time,solution len,solution
5,0.08335,3,1 3 7
instance,time,solution len,solution
6,0.10079,3,1 6 8
instance,time,solution len,solution
7,0.110776,4,1 2 5 6
instance,time,solution len,solution
8,0.069388,3,0 2 6
instance,time,solution len,solution
9,0.076396,4,0 1 6 9
avg_time,0.0750999
avg_length,3.7
instance,time,solution len,solution
0,0.071833,4,0 2 4 5
instance,time,solution len,solution
1,0.057287,4,0 1 2 6
instance,time,solution len,solution
2,0.057811,4,1 5 8 9
instance,time,solution len,solution
3,0.058944,4,0 3 4 6
instance,time,solution len,solution
4,0.066417,4,0 3 4 6
instance,time,solution len,solution
5,0.077009,3,1 4 7
instance,time,solution len,solution
6,0.076767,3,1 6 8
instance,time,solution len,solution
7,0.059566,4,4 5 6 8
instance,time,solution len,solution
8,0.084324,3,0 2 6
instance,time,solution len,solution
9,0.063369,4,0 1 6 9
avg_time,0.0673327
avg_length,3.7
instance,time,solution len,solution
0,0.067759,4,0 2 5 7
instance,time,solution len,solution
1,0.052903,4,3 6 7 8
instance,time,solution len,solution
2,0.044969,4,0 1 8 9
instance,time,solution len,solution
3,0.048456,4,0 3 4 6
instance,time,solution len,solution
4,0.05478,4,0 3 4 6
instance,time,solution len,solution
5,0.050182,3,1 3 7
instance,time,solution len,solution
6,0.054228,3,1 6 8
instance,time,solution len,solution
7,0.040341,4,0 1 3 7
instance,time,solution len,solution
8,0.042612,3,0 2 6
instance,time,solution len,solution
9,0.046347,4,4 5 7 8
avg_time,0.0502577
avg_length,3.7
