instance,time,solution len,solution
0,0.068533,5,2 4 5 7 8
instance,time,solution len,solution
1,0.088932,5,0 4 5 8 9
instance,time,solution len,solution
2,0.086494,5,1 2 3 6 8
instance,time,solution len,solution
3,0.094101,5,0 1 4 8 9
instance,time,solution len,solution
4,0.130875,5,0 1 2 8 9
instance,time,solution len,solution
5,0.055355,4,0 1 3 5
instance,time,solution len,solution
6,0.065001,5,0 3 5 8 9
instance,time,solution len,solution
7,0.06859,4,0 3 4 6
instance,time,solution len,solution
8,0.085344,5,0 2 4 5 7
instance,time,solution len,solution
9,0.075949,5,2 3 4 7 8
avg_time,0.0819174
avg_length,4.8
instance,time,solution len,solution
0,0.077192,5,0 1 2 3 6
instance,time,solution len,solution
1,0.085136,5,0 4 5 8 9
instance,time,solution len,solution
2,0.119564,5,1 2 3 6 8
instance,time,solution len,solution
3,0.114093,5,2 3 5 6 7
instance,time,solution len,solution
4,0.085518,5,0 1 2 8 9
instance,time,solution len,solution
5,0.05829,4,1 2 5 8
instance,time,solution len,solution
6,0.073174,5,1 2 4 6 7
instance,time,solution len,solution
7,0.06877,4,0 3 4 6
instance,time,solution len,solution
8,0.075309,5,1 3 6 8 9
instance,time,solution len,solution
9,0.102085,5,0 1 5 6 9
avg_time,0.08591309999999999
avg_length,4.8
instance,time,solution len,solution
0,0.07117,5,2 4 5 7 8
instance,time,solution len,solution
1,0.109348,5,1 2 3 6 7
instance,time,solution len,solution
2,0.088122,5,1 2 3 6 8
instance,time,solution len,solution
3,0.08201,5,2 3 5 6 7
instance,time,solution len,solution
4,0.088781,5,0 1 2 8 9
instance,time,solution len,solution
5,0.076208,4,1 2 5 8
instance,time,solution len,solution
6,0.07974,5,1 4 5 6 7
instance,time,solution len,solution
7,0.082189,4,0 3 4 6
instance,time,solution len,solution
8,0.085398,5,1 3 6 8 9
instance,time,solution len,solution
9,0.078592,5,2 3 4 7 8
avg_time,0.0841558
avg_length,4.8
instance,time,solution len,solution
0,0.073958,5,0 1 2 3 6
instance,time,solution len,solution
1,0.078528,5,1 2 3 6 7
instance,time,solution len,solution
2,0.082816,5,1 2 3 6 8
instance,time,solution len,solution
3,0.080241,5,2 3 5 6 7
instance,time,solution len,solution
4,0.079587,5,3 4 5 6 7
instance,time,solution len,solution
5,0.063351,4,3 4 7 9
instance,time,solution len,solution
6,0.069312,5,0 2 3 8 9
instance,time,solution len,solution
7,0.073715,4,0 3 4 6
instance,time,solution len,solution
8,0.078734,5,1 3 6 8 9
instance,time,solution len,solution
9,0.139449,5,0 1 5 6 9
avg_time,0.08196909999999999
avg_length,4.8
instance,time,solution len,solution
0,0.055735,5,0 1 2 3 6
instance,time,solution len,solution
1,0.057654,5,0 4 5 8 9
instance,time,solution len,solution
2,0.060853,5,1 2 3 6 8
instance,time,solution len,solution
3,0.055395,5,0 1 4 8 9
instance,time,solution len,solution
4,0.051582,5,0 1 2 8 9
instance,time,solution len,solution
5,0.040869,4,1 5 6 8
instance,time,solution len,solution
6,0.048815,5,1 4 5 6 7
instance,time,solution len,solution
7,0.048045,4,0 3 4 6
instance,time,solution len,solution
8,0.056438,5,1 3 6 8 9
instance,time,solution len,solution
9,0.054696,5,2 3 4 7 8
avg_time,0.05300819999999999
avg_length,4.8
