instance,time,solution len,solution
0,0.71083,7,0 3 16 17 23 27 29
instance,time,solution len,solution
1,0.848968,6,0 13 20 22 23 25
instance,time,solution len,solution
2,0.857057,6,13 15 19 20 23 26
instance,time,solution len,solution
3,0.889704,7,6 13 16 17 22 27 28
instance,time,solution len,solution
4,0.710899,6,7 9 10 16 19 27
instance,time,solution len,solution
5,0.671887,7,0 9 10 12 22 24 27
instance,time,solution len,solution
6,0.818148,7,3 6 11 13 19 22 26
instance,time,solution len,solution
7,0.79251,7,3 4 6 9 16 26 29
instance,time,solution len,solution
8,0.959551,8,7 8 12 14 16 18 24 28
instance,time,solution len,solution
9,0.8168,6,1 3 4 8 15 21
avg_time,0.8076354
avg_length,6.7
instance,time,solution len,solution
0,0.9275,7,0 3 6 13 17 27 29
instance,time,solution len,solution
1,0.943298,6,1 11 20 22 23 29
instance,time,solution len,solution
2,0.939215,6,5 8 11 12 20 25
instance,time,solution len,solution
3,1.011134,7,6 13 16 17 22 27 28
instance,time,solution len,solution
4,0.851213,6,9 10 16 19 20 27
instance,time,solution len,solution
5,0.842314,7,0 4 6 9 10 13 24
instance,time,solution len,solution
6,0.982573,7,2 3 15 17 24 26 27
instance,time,solution len,solution
7,0.924398,7,0 4 6 10 11 22 23
instance,time,solution len,solution
8,1.040777,8,1 6 8 9 14 19 25 28
instance,time,solution len,solution
9,0.811057,6,1 4 8 15 21 25
avg_time,0.9273479
avg_length,6.7
instance,time,solution len,solution
0,1.01456,7,3 4 16 17 20 27 29
instance,time,solution len,solution
1,0.871449,6,0 12 24 25 26 28
instance,time,solution len,solution
2,0.896028,6,13 15 19 20 23 26
instance,time,solution len,solution
3,1.028133,7,6 13 16 17 22 23 28
instance,time,solution len,solution
4,0.820351,6,1 3 9 12 19 21
instance,time,solution len,solution
5,0.821904,7,4 8 10 13 21 24 26
instance,time,solution len,solution
6,0.865451,7,2 3 14 19 25 26 27
instance,time,solution len,solution
7,0.95596,7,0 4 7 10 19 22 23
instance,time,solution len,solution
8,1.042886,8,1 2 6 11 15 19 21 25
instance,time,solution len,solution
9,0.868373,6,1 4 8 15 21 26
avg_time,0.9185095000000001
avg_length,6.7
instance,time,solution len,solution
0,0.95734,7,3 12 13 17 20 23 25
instance,time,solution len,solution
1,0.964306,6,0 15 20 23 26 29
instance,time,solution len,solution
2,0.973721,6,5 8 11 12 20 25
instance,time,solution len,solution
3,1.11016,7,4 6 17 22 23 26 28
instance,time,solution len,solution
4,0.915537,6,1 9 12 19 21 29
instance,time,solution len,solution
5,0.861089,7,3 9 10 12 13 21 27
instance,time,solution len,solution
6,0.961377,7,3 6 14 20 24 26 27
instance,time,solution len,solution
7,0.967667,7,0 4 7 10 21 23 26
instance,time,solution len,solution
8,1.030118,8,1 6 8 14 18 19 25 28
instance,time,solution len,solution
9,0.971022,6,1 4 8 15 21 26
avg_time,0.9712337
avg_length,6.7
instance,time,solution len,solution
0,0.944875,7,3 13 20 23 25 26 29
instance,time,solution len,solution
1,0.983314,6,1 18 20 22 23 29
instance,time,solution len,solution
2,0.851334,6,13 15 16 20 23 26
instance,time,solution len,solution
3,1.005655,7,4 6 17 22 23 26 28
instance,time,solution len,solution
4,0.923189,6,1 9 12 17 21 28
instance,time,solution len,solution
5,0.947377,7,0 9 10 12 23 24 27
instance,time,solution len,solution
6,0.896041,7,3 6 11 13 19 22 26
instance,time,solution len,solution
7,1.044323,7,3 4 6 9 16 26 29
instance,time,solution len,solution
8,1.23011,8,7 8 12 14 16 18 24 28
instance,time,solution len,solution
9,0.867915,6,1 3 4 8 15 21
avg_time,0.9694133
avg_length,6.7
