instance,time,solution len,solution
0,0.912751,13,7 8 10 12 13 15 18 20 21 22 25 26 28
instance,time,solution len,solution
1,0.987707,14,0 3 4 6 8 9 10 12 16 18 19 22 23 29
instance,time,solution len,solution
2,0.981116,13,1 6 11 14 15 16 17 21 22 24 26 28 29
instance,time,solution len,solution
3,1.029069,13,0 7 9 10 11 14 16 17 19 22 23 26 29
instance,time,solution len,solution
4,0.960681,14,0 4 9 11 12 15 17 20 21 23 24 25 26 28
instance,time,solution len,solution
5,1.039467,11,2 3 4 7 8 9 11 13 16 18 26
instance,time,solution len,solution
6,1.031326,13,1 5 7 8 9 13 14 15 19 22 23 24 28
instance,time,solution len,solution
7,0.97684,13,2 4 5 11 12 14 17 19 21 22 25 26 29
instance,time,solution len,solution
8,0.973145,11,0 3 8 10 11 12 15 17 21 23 27
instance,time,solution len,solution
9,0.967685,13,0 1 3 7 8 12 13 16 17 20 21 27 28
avg_time,0.9859787000000001
avg_length,12.8
instance,time,solution len,solution
0,1.121488,13,7 8 10 12 13 15 18 20 21 22 25 27 28
instance,time,solution len,solution
1,1.193332,14,3 4 6 8 9 10 12 16 18 19 21 22 23 29
instance,time,solution len,solution
2,1.1052,13,1 4 6 11 14 15 16 17 21 24 26 28 29
instance,time,solution len,solution
3,1.131637,13,0 1 7 9 10 11 12 17 19 22 23 26 29
instance,time,solution len,solution
4,1.055674,14,1 2 3 5 6 8 10 13 14 15 16 22 26 29
instance,time,solution len,solution
5,1.072614,11,2 3 4 8 9 11 13 16 18 25 26
instance,time,solution len,solution
6,1.105229,13,1 5 7 8 9 13 14 15 19 22 23 24 28
instance,time,solution len,solution
7,0.968559,13,1 2 4 5 11 12 14 17 19 21 25 26 29
instance,time,solution len,solution
8,0.990496,11,0 3 8 10 11 12 15 17 21 23 27
instance,time,solution len,solution
9,0.988339,13,2 3 4 5 6 9 10 11 14 15 23 24 29
avg_time,1.0732568
avg_length,12.8
instance,time,solution len,solution
0,1.080799,13,0 1 7 8 13 18 20 21 22 25 26 28 29
instance,time,solution len,solution
1,1.224468,14,1 3 4 6 8 9 10 12 14 18 19 21 23 29
instance,time,solution len,solution
2,1.144144,13,1 6 11 14 15 16 17 21 22 24 26 28 29
instance,time,solution len,solution
3,1.223027,13,0 7 9 10 11 12 14 17 19 22 23 26 29
instance,time,solution len,solution
4,1.065236,14,0 4 7 9 10 12 17 20 21 23 24 25 26 28
instance,time,solution len,solution
5,1.127447,11,2 3 4 7 8 9 13 16 18 26 29
instance,time,solution len,solution
6,1.066196,13,1 5 7 8 9 13 14 15 19 22 23 24 28
instance,time,solution len,solution
7,1.108705,13,2 3 4 5 12 14 17 19 20 21 24 26 29
instance,time,solution len,solution
8,1.089488,11,0 3 8 10 11 12 15 17 21 23 27
instance,time,solution len,solution
9,0.975264,13,2 4 5 6 9 10 11 14 15 18 23 24 29
avg_time,1.1104774000000002
avg_length,12.8
instance,time,solution len,solution
0,1.086067,13,7 8 10 12 13 18 20 21 22 25 26 28 29
instance,time,solution len,solution
1,1.153864,14,0 1 3 4 6 8 9 10 12 18 19 22 23 29
instance,time,solution len,solution
2,1.131453,13,0 1 6 11 14 15 16 17 21 22 24 26 29
instance,time,solution len,solution
3,1.096616,13,0 1 6 7 9 10 11 16 19 22 23 26 29
instance,time,solution len,solution
4,1.045051,14,1 3 5 6 7 8 11 12 13 14 16 22 26 29
instance,time,solution len,solution
5,1.052156,11,2 3 4 7 8 11 13 16 18 24 26
instance,time,solution len,solution
6,1.195637,13,1 5 7 8 9 13 14 15 19 22 23 24 28
instance,time,solution len,solution
7,1.259043,13,1 2 4 5 11 12 14 17 19 20 21 26 29
instance,time,solution len,solution
8,1.233692,11,0 3 8 10 11 12 15 17 21 23 27
instance,time,solution len,solution
9,1.075045,13,2 4 6 9 10 11 14 15 18 21 22 23 24
avg_time,1.1328624
avg_length,12.8
instance,time,solution len,solution
0,1.205668,13,0 1 7 8 13 18 20 21 22 25 26 28 29
instance,time,solution len,solution
1,1.141824,14,0 1 3 4 6 8 9 10 12 14 18 19 23 29
instance,time,solution len,solution
2,1.088851,13,0 1 4 6 11 14 15 17 18 21 24 26 29
instance,time,solution len,solution
3,1.029537,13,0 6 7 9 10 11 12 14 19 22 23 26 29
instance,time,solution len,solution
4,0.698204,14,0 2 4 7 9 10 17 20 21 23 24 25 26 28
instance,time,solution len,solution
5,0.737092,11,2 3 4 7 8 9 13 16 18 26 29
instance,time,solution len,solution
6,0.838196,13,1 5 7 8 9 13 14 15 19 22 23 24 28
instance,time,solution len,solution
7,0.748664,13,0 6 7 8 9 10 13 15 18 22 23 27 28
instance,time,solution len,solution
8,0.743023,11,0 3 8 10 11 12 15 17 21 23 27
instance,time,solution len,solution
9,0.709695,13,0 1 3 8 12 13 16 17 20 21 26 27 28
avg_time,0.8940754
avg_length,12.8
