instance,time,solution len,solution
0,47.325522,19,12 14 15 21 25 30 42 52 57 61 68 71 72 82 87 90 91 95 99
instance,time,solution len,solution
1,57.329871,19,0 1 6 7 13 14 34 35 52 60 63 65 75 76 82 92 93 95 97
instance,time,solution len,solution
2,78.542856,18,6 12 15 16 18 20 37 38 56 57 63 69 76 79 88 89 94 97
instance,time,solution len,solution
3,75.560577,22,1 8 9 10 13 19 29 33 35 39 41 43 47 49 54 60 62 81 83 87 97 98
instance,time,solution len,solution
4,82.938745,20,1 12 14 17 19 31 32 40 41 42 43 49 52 56 57 71 73 77 84 91
instance,time,solution len,solution
5,85.826377,19,2 12 18 24 25 27 32 33 35 38 44 45 56 58 65 68 70 75 80
instance,time,solution len,solution
6,77.319921,19,2 13 20 23 24 30 33 38 42 44 51 56 63 79 80 82 89 93 96
instance,time,solution len,solution
7,77.60245,18,5 18 27 33 34 35 44 53 56 65 67 78 80 86 88 89 91 95
instance,time,solution len,solution
8,76.347739,19,3 9 12 14 16 17 19 22 37 38 45 57 69 76 77 79 83 86 96
instance,time,solution len,solution
9,71.505417,20,0 1 4 9 20 27 30 32 43 53 61 63 67 75 83 86 87 92 94 98
avg_time,73.0299475
avg_length,19.3
instance,time,solution len,solution
0,91.543896,19,0 2 6 12 16 17 21 23 27 29 32 46 63 64 73 79 87 88 96
instance,time,solution len,solution
1,84.661603,19,0 2 6 14 38 42 43 47 50 52 54 60 61 63 68 69 72 82 95
instance,time,solution len,solution
2,91.055633,19,0 5 6 11 12 14 16 17 20 37 52 57 67 69 72 79 89 94 96
instance,time,solution len,solution
3,85.7249,20,4 13 18 19 33 35 41 47 51 56 62 65 71 73 80 81 82 87 89 95
instance,time,solution len,solution
4,79.229439,20,1 6 14 17 18 20 24 28 34 38 41 49 51 53 56 57 71 84 86 93
instance,time,solution len,solution
5,89.712114,19,2 10 12 13 18 24 25 32 33 38 45 56 58 65 66 68 70 75 80
instance,time,solution len,solution
6,81.845522,19,2 4 10 22 24 25 28 33 42 44 48 51 62 63 82 86 89 90 97
instance,time,solution len,solution
7,74.309362,19,6 16 24 27 30 33 34 44 53 58 66 67 70 76 84 91 93 95 96
instance,time,solution len,solution
8,83.76785,19,3 7 12 16 19 21 26 46 50 53 55 64 68 71 75 79 83 84 86
instance,time,solution len,solution
9,76.541639,20,0 5 7 13 15 20 32 33 42 50 56 63 66 68 79 86 88 89 94 95
avg_time,83.8391958
avg_length,19.3
instance,time,solution len,solution
0,75.477741,18,0 6 17 18 21 23 31 35 36 37 38 42 44 63 72 76 77 79
instance,time,solution len,solution
1,89.798178,19,1 2 3 13 14 21 23 32 42 46 47 52 60 65 67 70 82 89 95
instance,time,solution len,solution
2,88.895956,19,0 6 12 16 17 28 40 48 52 57 58 61 67 69 72 89 93 94 96
instance,time,solution len,solution
3,90.322338,20,7 10 16 17 19 20 27 32 33 41 47 54 60 61 62 73 80 89 95 97
instance,time,solution len,solution
4,94.932964,20,1 3 6 14 17 20 24 29 31 33 40 41 43 47 49 50 53 56 83 84
instance,time,solution len,solution
5,103.688507,20,2 12 24 25 27 32 33 38 44 48 51 54 56 58 66 68 70 80 84 85
instance,time,solution len,solution
6,91.067714,19,2 4 10 16 17 24 28 30 34 35 42 48 68 77 82 88 89 90 92
instance,time,solution len,solution
7,92.705294,19,6 15 20 27 34 44 46 48 53 65 77 78 80 86 89 91 95 96 98
instance,time,solution len,solution
8,96.924171,18,0 3 9 12 19 21 23 26 28 52 53 64 74 79 83 86 90 94
instance,time,solution len,solution
9,79.551995,20,5 8 14 16 23 25 26 30 34 38 47 50 53 65 66 69 73 75 93 99
avg_time,90.3364858
