instance,time,solution len,solution
0,47.517226,13,0 8 25 27 30 38 43 44 56 58 65 68 85
instance,time,solution len,solution
1,42.427221,13,12 16 21 23 24 25 35 43 46 47 55 77 97
instance,time,solution len,solution
2,66.750206,15,0 6 9 13 19 32 35 45 48 52 62 68 72 91 98
instance,time,solution len,solution
3,70.193963,12,3 5 11 32 33 40 41 52 54 71 72 94
instance,time,solution len,solution
4,74.185674,13,7 11 21 23 28 29 41 48 64 75 76 94 99
instance,time,solution len,solution
5,66.38817,13,5 6 12 17 23 26 27 33 58 71 73 74 75
instance,time,solution len,solution
6,66.634109,13,0 19 21 24 32 36 41 46 51 56 64 66 97
instance,time,solution len,solution
7,69.384297,14,0 19 22 25 42 44 49 51 52 55 56 60 68 85
instance,time,solution len,solution
8,70.328053,13,2 8 12 20 22 33 56 72 73 85 93 97 98
instance,time,solution len,solution
9,76.560075,13,1 2 5 6 19 32 44 47 71 75 79 94 98
avg_time,65.03689940000001
avg_length,13.2
instance,time,solution len,solution
0,68.040379,13,8 10 19 22 38 41 43 63 64 65 68 85 93
instance,time,solution len,solution
1,73.260574,13,3 16 23 25 34 35 43 55 56 73 77 94 97
instance,time,solution len,solution
2,82.164119,14,6 9 13 21 29 31 35 38 62 68 72 78 82 95
instance,time,solution len,solution
3,82.524273,12,3 5 11 32 33 40 41 52 54 71 72 94
instance,time,solution len,solution
4,81.692423,13,7 11 16 21 29 41 44 48 51 64 82 94 99
instance,time,solution len,solution
5,77.258179,13,5 6 12 17 23 33 45 51 58 64 73 74 75
instance,time,solution len,solution
6,74.696691,13,0 8 21 34 36 41 46 51 53 62 64 70 85
instance,time,solution len,solution
7,59.790776,13,0 13 25 28 29 34 42 43 56 64 72 95 96
instance,time,solution len,solution
8,66.87552,14,2 8 22 33 40 47 56 59 66 69 72 85 86 92
instance,time,solution len,solution
9,73.013262,13,1 2 5 6 19 44 47 52 54 71 79 94 98
avg_time,73.9316196
avg_length,13.1
instance,time,solution len,solution
0,76.717955,13,8 22 27 38 39 41 43 45 63 65 68 74 85
instance,time,solution len,solution
1,72.758597,14,1 12 23 25 35 43 47 55 57 69 77 88 90 97
instance,time,solution len,solution
2,74.585312,14,10 24 29 32 34 35 44 48 62 63 72 73 95 97
instance,time,solution len,solution
3,84.301821,12,3 5 11 32 33 40 41 52 54 71 72 94
instance,time,solution len,solution
4,78.382427,13,7 8 11 21 28 29 41 48 64 76 82 94 99
instance,time,solution len,solution
5,77.686266,13,6 12 16 17 31 40 51 56 58 64 72 75 77
instance,time,solution len,solution
6,78.152282,13,0 21 22 24 36 41 45 46 48 51 53 64 66
instance,time,solution len,solution
7,80.885895,14,8 28 29 38 42 44 46 51 52 53 56 65 94 98
instance,time,solution len,solution
8,85.922279,14,15 22 30 32 33 41 47 55 56 69 72 78 91 92
instance,time,solution len,solution
9,80.6138,14,1 2 5 6 7 21 43 44 56 71 79 94 98 99
avg_time,79.00066340000001
avg_length,13.4
instance,time,solution len,solution
0,95.610932,14,8 14 22 27 43 45 46 49 61 68 82 85 86 92
instance,time,solution len,solution
1,81.651423,14,21 23 25 28 35 43 52 55 56 66 73 75 85 94
instance,time,solution len,solution
2,88.071891,14,0 9 13 20 29 31 35 45 51 62 68 72 78 95
instance,time,solution len,solution
3,81.764767,12,3 5 11 32 33 40 41 52 54 71 72 94
instance,time,solution len,solution
4,74.815928,13,7 11 16 21 29 41 43 48 51 64 84 94 99
instance,time,solution len,solution
5,91.753597,13,5 12 14 17 23 31 37 51 58 64 73 75 98
instance,time,solution len,solution
6,86.850171,14,0 4 8 14 21 24 28 38 41 51 52 64 70 85
instance,time,solution len,solution
7,91.302038,15,0 5 7 14 19 25 34 35 42 44 52 69 74 80 87
instance,time,solution len,solution
8,86.606672,14,2 8 12 22 33 36 42 56 62 69 72 78 80 97
instance,time,solution len,solution
9,65.88839,12,1 2 5 25 43 49 59 68 71 72 79 94
avg_time,84.4315809
avg_length,13.5
instance,time,solution len,solution
0,54.797805,14,8 13 14 19 22 27 38 43 45 49 58 68 77 85
instance,time,solution len,solution
1,57.80191,13,6 21 25 34 35 43 46 48 77 87 89 97 99
instance,time,solution len,solution
2,51.568909,14,5 9 13 21 29 31 35 37 45 52 72 76 78 94
instance,time,solution len,solution
3,55.69318,12,3 5 11 32 33 40 41 52 54 71 72 94
instance,time,solution len,solution
4,60.422096,13,4 7 11 21 26 29 41 48 76 82 87 94 99
instance,time,solution len,solution
5,54.160131,13,5 6 12 17 23 31 41 58 64 73 74 75 88
instance,time,solution len,solution
6,52.358471,14,0 4 19 21 22 24 36 41 45 51 53 59 64 85
instance,time,solution len,solution
7,54.647188,12,3 10 28 34 35 42 56 63 64 71 88 97
instance,time,solution len,solution
8,53.166174,14,2 8 11 16 22 40 41 60 66 69 72 80 85 97
instance,time,solution len,solution
9,53.722263,14,1 2 7 15 19 25 42 49 64 71 72 74 81 94
avg_time,54.833812699999996
avg_length,13.3
