instance,time,solution len,solution
0,53.174387,34,0 5 12 13 15 21 23 27 29 34 36 37 42 44 46 49 53 55 60 61 67 72 73 75 78 80 81 83 86 90 92 96 97 99
instance,time,solution len,solution
1,69.760703,37,0 2 5 6 8 11 17 18 20 21 23 25 29 31 37 38 39 52 53 54 57 58 65 67 70 71 73 74 77 78 81 85 89 91 93 95 99
instance,time,solution len,solution
2,71.905122,33,4 9 13 16 21 24 25 26 27 30 34 35 36 37 41 46 49 50 60 61 71 76 80 81 82 83 84 86 87 93 96 97 98
instance,time,solution len,solution
3,88.088423,37,2 3 4 13 16 17 18 22 25 27 28 31 33 34 35 41 44 45 48 52 53 56 60 61 64 66 68 69 70 71 74 77 86 90 92 94 95
instance,time,solution len,solution
4,79.651541,34,5 7 8 10 11 12 14 16 19 24 25 26 30 33 34 36 39 40 41 45 53 58 59 61 62 70 74 76 80 82 85 89 93 98
instance,time,solution len,solution
5,71.519842,40,1 2 4 11 12 14 19 20 22 24 28 29 30 31 32 35 38 39 42 44 48 51 56 58 60 61 63 64 66 67 76 77 81 84 86 88 91 92 96 98
instance,time,solution len,solution
6,84.418868,41,1 2 6 8 13 14 18 19 20 21 23 27 28 30 32 33 42 44 46 47 48 50 55 59 60 63 65 66 67 69 73 77 80 82 83 86 90 92 93 96 98
instance,time,solution len,solution
7,85.316158,33,0 1 4 5 7 10 13 17 19 20 24 29 38 39 41 43 45 50 54 56 59 62 64 65 66 67 71 72 74 81 86 91 92
instance,time,solution len,solution
8,76.526418,38,1 3 8 10 11 12 17 19 23 24 25 29 32 34 38 39 40 42 50 51 56 58 62 66 69 71 76 78 80 82 83 86 88 91 93 96 97 98
instance,time,solution len,solution
9,81.640657,37,4 5 9 13 19 20 25 30 32 33 36 38 41 44 47 48 49 51 57 59 63 69 70 71 72 78 79 81 85 86 87 88 89 95 96 97 99
avg_time,76.2002119
avg_length,36.4
instance,time,solution len,solution
0,100.680311,34,0 5 12 13 15 21 27 29 32 34 36 37 42 44 46 47 48 53 55 60 61 64 67 72 73 78 80 81 83 86 90 92 97 99
instance,time,solution len,solution
1,97.424369,37,2 5 8 13 16 17 18 20 21 23 25 26 31 37 38 39 53 57 58 66 67 70 71 73 74 77 78 81 83 85 86 89 91 93 95 98 99
instance,time,solution len,solution
2,97.295194,33,9 10 13 16 24 25 26 27 30 32 34 35 37 41 44 46 47 49 50 60 61 70 71 76 81 83 84 86 87 92 96 97 98
