instance,time,solution len,solution
0,0.241913,6,2 5 6 11 16 17
instance,time,solution len,solution
1,0.244912,6,0 5 9 14 15 19
instance,time,solution len,solution
2,0.244571,7,1 3 6 10 13 14 17
instance,time,solution len,solution
3,0.248439,7,0 2 8 12 16 18 19
instance,time,solution len,solution
4,0.243989,6,0 5 6 9 15 19
instance,time,solution len,solution
5,0.306805,7,0 2 3 5 9 14 18
instance,time,solution len,solution
6,0.362353,6,4 6 8 10 16 18
instance,time,solution len,solution
7,0.271416,5,0 1 6 11 14
instance,time,solution len,solution
8,0.289197,6,0 3 4 9 11 15
instance,time,solution len,solution
9,0.308994,7,7 10 11 14 15 16 18
avg_time,0.2762589
avg_length,6.3
instance,time,solution len,solution
0,0.288132,6,2 5 6 11 16 17
instance,time,solution len,solution
1,0.399088,6,1 4 7 8 9 14
instance,time,solution len,solution
2,0.280856,7,3 5 10 12 13 14 17
instance,time,solution len,solution
3,0.291263,7,5 7 8 10 14 16 18
instance,time,solution len,solution
4,0.274992,6,5 6 7 15 18 19
instance,time,solution len,solution
5,0.30903,7,0 2 3 5 13 16 18
instance,time,solution len,solution
6,0.256816,6,1 6 8 10 15 18
instance,time,solution len,solution
7,0.256971,5,4 10 11 14 18
instance,time,solution len,solution
8,0.300187,6,0 1 9 14 16 19
instance,time,solution len,solution
9,0.308509,7,2 10 12 13 14 15 18
avg_time,0.2965844
avg_length,6.3
instance,time,solution len,solution
0,0.316091,6,2 5 6 9 12 17
instance,time,solution len,solution
1,0.390838,6,0 5 8 9 15 19
instance,time,solution len,solution
2,0.299351,7,3 5 10 12 13 14 17
instance,time,solution len,solution
3,0.304697,7,5 6 7 8 13 14 19
instance,time,solution len,solution
4,0.301602,6,1 4 7 11 12 16
instance,time,solution len,solution
5,0.354525,7,0 2 3 5 9 13 18
instance,time,solution len,solution
6,0.320555,6,1 6 8 10 16 18
instance,time,solution len,solution
7,0.309433,5,0 1 6 11 14
instance,time,solution len,solution
8,0.326075,6,0 1 3 4 9 15
instance,time,solution len,solution
9,0.329903,7,3 6 10 12 13 14 18
avg_time,0.325307
avg_length,6.3
instance,time,solution len,solution
0,0.305411,6,0 2 5 12 16 17
instance,time,solution len,solution
1,0.330653,6,0 1 3 9 15 19
instance,time,solution len,solution
2,0.329011,7,1 3 5 7 10 14 17
instance,time,solution len,solution
3,0.302612,7,0 1 2 4 6 12 18
instance,time,solution len,solution
4,0.301706,6,1 5 6 15 18 19
instance,time,solution len,solution
5,0.378847,7,0 3 5 8 11 13 18
instance,time,solution len,solution
6,0.337805,6,0 2 5 12 14 17
instance,time,solution len,solution
7,0.345652,5,1 6 10 11 14
instance,time,solution len,solution
8,0.333329,6,0 3 4 9 11 15
instance,time,solution len,solution
9,0.360115,7,3 5 6 7 8 10 14
avg_time,0.3325141
avg_length,6.3
instance,time,solution len,solution
0,0.295811,6,2 5 6 9 12 17
instance,time,solution len,solution
1,0.341221,6,4 5 7 9 11 14
instance,time,solution len,solution
2,0.379476,7,1 3 5 10 13 14 17
instance,time,solution len,solution
3,0.244374,7,0 1 2 12 16 18 19
instance,time,solution len,solution
4,0.237187,6,5 6 7 15 18 19
instance,time,solution len,solution
5,0.278996,7,0 3 5 13 16 18 19
instance,time,solution len,solution
6,0.228619,6,8 10 13 16 17 18
instance,time,solution len,solution
7,0.250817,5,4 10 11 14 18
instance,time,solution len,solution
8,0.34448,6,0 3 4 9 11 15
instance,time,solution len,solution
9,0.346045,7,2 4 5 10 13 14 15
avg_time,0.29470260000000004
avg_length,6.3
