instance,time,solution len,solution
0,18.735827,21,0 2 3 4 6 8 11 16 20 23 27 28 29 30 31 36 39 41 45 47 48
instance,time,solution len,solution
1,15.283703,21,0 2 4 6 9 12 14 15 16 18 20 22 24 28 30 33 37 41 42 45 49
instance,time,solution len,solution
2,15.07458,20,4 6 7 10 12 17 19 20 22 24 26 27 28 29 31 35 38 39 47 49
instance,time,solution len,solution
3,17.849353,21,1 2 7 9 16 17 18 22 24 25 26 27 28 30 33 35 37 38 43 44 47
instance,time,solution len,solution
4,17.171856,19,0 3 4 6 10 13 16 19 26 29 34 35 36 40 41 42 45 46 48
instance,time,solution len,solution
5,14.801284,22,2 4 6 7 8 16 17 18 20 22 28 33 34 36 37 38 41 42 44 47 48 49
instance,time,solution len,solution
6,20.249372,22,1 7 9 10 11 13 15 17 18 20 24 25 26 28 30 35 38 41 45 47 48 49
instance,time,solution len,solution
7,17.745351,23,0 5 7 9 14 16 17 19 21 23 25 28 29 30 34 35 37 38 40 41 44 46 48
instance,time,solution len,solution
8,17.595381,22,0 2 4 6 10 14 15 16 19 21 23 24 27 28 30 31 32 33 34 38 44 47
instance,time,solution len,solution
9,13.245973,21,0 1 2 6 7 8 10 13 14 16 17 21 30 35 36 37 38 43 44 48 49
avg_time,16.775268
avg_length,21.2
instance,time,solution len,solution
0,17.581213,21,2 3 4 8 11 14 16 23 27 28 29 30 31 35 36 38 39 41 45 47 48
instance,time,solution len,solution
1,17.264677,21,0 4 6 8 9 11 12 15 18 22 24 29 30 31 33 37 40 41 42 45 49
instance,time,solution len,solution
2,15.549956,20,4 6 7 10 12 17 19 20 22 24 26 28 31 35 36 38 39 41 47 49
instance,time,solution len,solution
3,18.73901,21,1 2 7 9 16 17 22 24 25 26 27 28 30 33 35 37 38 42 43 47 48
instance,time,solution len,solution
4,15.190933,19,0 3 6 10 13 16 19 26 29 34 35 36 40 41 42 45 46 48 49
instance,time,solution len,solution
5,19.036722,22,2 4 5 6 7 8 15 17 18 20 22 27 28 33 34 36 37 38 42 47 48 49
instance,time,solution len,solution
6,16.412952,22,0 1 7 10 11 13 15 17 18 20 24 25 26 28 30 35 38 40 41 44 47 49
instance,time,solution len,solution
7,14.447506,23,0 3 5 7 9 14 16 17 19 22 25 28 29 30 34 35 37 38 40 41 44 45 48
instance,time,solution len,solution
8,18.725576,22,0 3 10 11 14 15 16 17 18 19 21 23 24 26 27 31 32 33 34 44 47 48
instance,time,solution len,solution
9,17.244534,21,0 1 3 4 5 9 11 13 15 18 19 20 23 24 25 26 27 29 42 45 47
avg_time,17.0193079
avg_length,21.2
instance,time,solution len,solution
0,19.306838,21,0 2 3 4 8 11 19 20 23 27 28 29 30 31 35 36 39 44 45 47 48
instance,time,solution len,solution
1,16.797414,21,0 4 6 8 9 11 12 14 15 18 22 24 29 30 33 37 40 41 42 45 49
instance,time,solution len,solution
2,19.074405,20,4 6 7 10 12 17 19 20 22 24 26 28 31 35 36 38 39 41 47 49
instance,time,solution len,solution
3,20.315875,21,1 2 7 9 16 17 22 24 25 26 27 28 30 33 35 37 38 42 43 47 48
instance,time,solution len,solution
4,20.641111,19,0 3 6 10 13 16 19 26 29 34 35 36 40 41 42 45 46 48 49
instance,time,solution len,solution
5,19.417939,22,2 4 6 7 8 16 17 18 20 22 28 33 34 36 37 38 41 42 44 47 48 49
instance,time,solution len,solution
6,19.239194,22,1 5 7 10 11 13 15 17 18 20 24 25 28 30 35 38 40 41 44 47 48 49
instance,time,solution len,solution
7,21.558617,23,0 3 5 9 11 14 16 17 18 19 21 25 28 29 30 34 35 37 38 40 41 44 48
instance,time,solution len,solution
8,18.180741,22,0 2 4 6 10 14 16 17 18 19 21 23 24 26 27 31 32 33 34 44 46 47
instance,time,solution len,solution
9,17.089261,21,0 3 4 5 9 11 13 15 18 19 20 23 24 25 27 29 33 39 42 45 47
avg_time,19.162139500000002
avg_length,21.2
instance,time,solution len,solution
0,17.91751,21,2 3 4 6 8 11 14 16 23 27 28 29 30 31 36 38 39 41 45 47 48
instance,time,solution len,solution
1,18.093166,21,0 6 8 9 11 12 15 16 18 22 24 29 30 31 33 35 37 41 42 45 49
instance,time,solution len,solution
2,20.119584,20,4 6 7 10 12 17 19 20 22 24 26 28 29 31 35 36 38 39 47 49
instance,time,solution len,solution
3,20.552487,21,1 2 7 9 16 17 18 22 24 25 26 27 28 30 33 35 37 38 43 44 47
instance,time,solution len,solution
4,17.507377,19,0 3 6 10 13 16 26 29 32 34 35 36 40 41 42 45 46 48 49
instance,time,solution len,solution
5,21.787212,22,2 4 6 7 8 16 17 18 22 27 28 33 34 36 37 38 42 43 44 47 48 49
instance,time,solution len,solution
6,20.22473,22,0 2 3 4 5 6 8 12 19 21 22 23 31 32 33 34 37 39 42 43 44 46
instance,time,solution len,solution
7,16.091084,23,0 5 7 9 11 14 16 17 19 21 23 25 28 29 30 34 35 37 38 40 41 44 48
instance,time,solution len,solution
8,14.273458,22,0 3 10 11 14 15 16 17 19 21 23 24 26 27 31 32 33 34 38 44 47 48
instance,time,solution len,solution
9,12.286578,21,1 2 6 7 8 12 13 14 16 17 21 22 30 35 36 37 38 43 44 48 49
avg_time,17.885318599999998
avg_length,21.2
instance,time,solution len,solution
0,14.180437,21,2 3 4 6 8 11 14 16 23 27 28 29 30 31 36 38 39 44 45 47 48
instance,time,solution len,solution
1,14.756376,21,0 4 6 8 9 11 12 15 16 18 22 24 29 30 31 33 37 41 42 45 49
instance,time,solution len,solution
2,16.059587,20,4 6 7 10 12 17 19 20 22 24 26 28 31 35 36 38 39 41 47 49
instance,time,solution len,solution
3,14.861913,21,1 2 7 9 16 17 22 24 25 26 27 28 30 33 35 37 38 42 43 47 48
instance,time,solution len,solution
4,16.744198,19,0 3 6 10 13 16 26 29 32 34 35 36 40 41 42 45 46 48 49
instance,time,solution len,solution
5,14.327205,22,2 4 5 6 7 8 16 17 18 20 22 27 28 33 34 36 37 38 42 47 48 49
instance,time,solution len,solution
6,13.945463,22,0 1 7 10 11 13 15 17 18 20 24 25 26 28 30 35 38 40 41 45 47 49
instance,time,solution len,solution
7,12.407514,23,0 5 9 11 14 16 17 18 19 21 23 28 29 30 34 35 37 38 39 40 41 44 48
instance,time,solution len,solution
8,11.465695,22,0 2 3 6 10 14 16 18 19 21 23 24 27 28 30 31 32 33 34 44 46 47
instance,time,solution len,solution
9,9.897012,21,1 3 4 5 9 11 13 15 19 20 22 23 24 25 27 29 33 38 42 45 47
avg_time,13.86454
avg_length,21.2
