instance,time,solution len,solution
0,3173.0927,14,15 48 56 93 126 141 151 165 169 173 192 232 242 243
instance,time,solution len,solution
1,3258.6748,14,3 51 70 88 96 115 157 167 184 196 202 214 222 224
instance,time,solution len,solution
2,3289.845176,14,8 12 75 76 97 159 169 179 180 190 218 219 225 227
instance,time,solution len,solution
3,3290.67041,14,11 26 54 62 73 78 102 122 154 156 172 195 200 226
instance,time,solution len,solution
4,3436.367566,14,2 7 8 58 95 102 121 124 159 185 203 210 224 225
instance,time,solution len,solution
5,3228.641101,14,11 35 88 112 138 141 149 156 158 211 217 219 223 238
instance,time,solution len,solution
6,3278.998353,14,24 28 32 38 62 94 126 136 157 161 182 190 220 242
instance,time,solution len,solution
7,3216.076758,14,31 50 61 71 77 85 123 132 133 167 190 203 226 234
instance,time,solution len,solution
8,2335.602469,14,1 18 21 36 82 84 85 123 133 139 140 172 215 245
instance,time,solution len,solution
9,964.196437,14,6 12 21 37 48 91 100 112 128 147 172 183 195 230
avg_time,2947.216577
avg_nodes,14.0
