instance,time,solution len,solution
0,3164.809721,31,1 8 16 24 34 35 40 49 57 61 71 82 84 85 91 107 111 133 154 158 165 170 175 180 190 196 201 210 223 227 247
instance,time,solution len,solution
1,3206.132105,32,12 20 30 62 65 70 75 81 88 91 104 105 106 108 110 120 130 134 141 146 152 158 166 175 179 199 214 220 223 226 237 248
instance,time,solution len,solution
2,3005.148215,31,1 4 12 18 22 28 35 37 54 60 68 85 89 96 101 102 112 116 120 121 126 146 156 185 199 203 206 225 235 239 246
instance,time,solution len,solution
3,3125.322452,32,0 8 12 29 33 41 44 54 72 74 77 82 83 85 100 105 138 140 142 150 159 160 164 186 203 212 227 239 241 243 247 248
instance,time,solution len,solution
4,2915.903195,32,1 13 14 17 19 33 35 43 52 53 65 67 74 84 86 96 101 110 114 131 133 138 149 161 178 203 205 208 210 211 219 226
instance,time,solution len,solution
5,3176.337943,32,3 6 26 30 40 46 57 58 63 64 83 92 93 96 101 121 122 140 146 159 162 164 172 179 188 194 201 213 215 222 226 231
instance,time,solution len,solution
6,3080.491747,32,0 4 5 16 20 22 31 35 36 44 46 55 62 63 66 84 86 100 102 110 114 117 132 139 149 162 166 169 194 200 210 224
instance,time,solution len,solution
7,2911.244286,33,13 14 19 20 28 70 72 80 86 112 118 119 121 124 137 138 149 156 161 171 181 184 189 202 206 213 215 216 223 226 227 244 246
instance,time,solution len,solution
8,2844.725718,31,5 12 21 31 32 35 39 46 51 52 56 65 78 96 106 112 123 134 141 153 165 166 167 168 169 180 191 214 222 240 249
instance,time,solution len,solution
9,1558.408045,32,2 8 9 12 19 38 41 44 46 62 89 95 96 101 105 108 112 119 144 150 152 153 158 192 195 199 203 211 215 231 234 242
avg_time,2898.8523427
avg_nodes,31.8
