instance,time,solution len,solution
0,2722.370427,20,5 10 14 53 61 78 82 85 119 127 139 151 172 180 196 203 206 228 238 248
instance,time,solution len,solution
1,2760.599408,21,12 22 59 61 63 71 81 82 109 119 150 155 160 166 189 203 211 228 230 242 249
instance,time,solution len,solution
2,3023.697637,22,0 3 27 34 37 43 59 63 68 74 93 95 98 99 104 120 123 138 187 191 211 234
instance,time,solution len,solution
3,2890.624689,21,6 14 15 36 88 105 109 116 119 122 129 135 149 171 173 183 221 232 243 244 245
instance,time,solution len,solution
4,2668.682715,22,2 9 12 14 20 21 39 49 54 59 67 70 81 88 90 93 106 128 141 144 178 204
instance,time,solution len,solution
5,2654.607881,21,30 45 53 69 75 79 90 91 101 109 118 129 131 138 147 158 195 207 215 229 231
instance,time,solution len,solution
6,2704.886619,21,23 34 60 73 93 96 98 102 104 113 124 128 150 155 156 170 200 234 237 240 246
instance,time,solution len,solution
7,2885.5466,21,11 22 50 67 68 72 96 113 115 129 135 149 154 164 176 186 188 191 192 201 223
instance,time,solution len,solution
8,2709.42521,21,3 8 9 27 35 45 60 69 74 87 119 132 145 178 181 184 200 205 210 216 241
instance,time,solution len,solution
9,2491.433334,22,9 24 39 43 46 75 93 112 118 127 134 142 156 163 165 181 183 186 199 205 213 224
avg_time,2751.187452
avg_nodes,21.2
