instance,time,solution len,solution
0,0.120543,4,2 5 7 9
instance,time,solution len,solution
1,0.128212,4,3 5 7 8
instance,time,solution len,solution
2,0.113436,4,0 1 8 9
instance,time,solution len,solution
3,0.112106,4,1 4 5 9
instance,time,solution len,solution
4,0.12236,4,2 5 8 9
instance,time,solution len,solution
5,0.124122,3,1 3 7
instance,time,solution len,solution
6,0.123473,3,1 6 8
instance,time,solution len,solution
7,0.101871,4,2 3 5 8
instance,time,solution len,solution
8,0.117929,3,0 2 6
instance,time,solution len,solution
9,0.130195,4,0 1 3 9
avg_time,0.11942470000000001
avg_nodes,3.7
