1,38,1718
2,67 38,1192
3,67 21 38,788
4,78 67 21 38,530
5,67 38 72 78 21,364
6,96 67 38 72 78 21,248
7,96 67 37 38 72 78 21,167
8,96 67 37 38 72 78 19 21,115
9,96 67 37 38 72 78 19 21 91,69
10,96 67 37 38 72 78 14 19 21 91,41
11,96 67 37 38 72 78 14 16 19 21 91,23
12,96 67 37 38 70 72 78 14 16 19 21 91,13
13,96 67 37 38 70 72 71 78 14 16 19 21 91,7
14,96 67 37 38 70 72 71 11 78 14 16 19 21 91,4
15,96 65 67 37 38 70 72 71 11 78 14 16 19 21 91,1
16,96 65 67 37 38 70 72 71 10 11 78 14 16 19 21 91,0
