1,118,7213
2,154 118,5290
3,154 59 118,3874
4,154 59 140 118,2828
5,154 140 118 26 59,2011
6,70 154 140 118 26 59,1444
7,70 154 42 140 118 26 59,1026
8,70 154 42 140 18 118 26 59,730
9,70 154 166 42 140 18 118 26 59,526
10,70 154 166 42 140 108 18 118 26 59,366
11,97 70 154 166 42 140 108 18 118 26 59,250
12,97 70 154 166 42 140 108 110 18 118 26 59,165
13,97 194 70 154 166 42 140 108 110 18 118 26 59,104
14,97 194 35 70 154 166 42 140 108 110 18 118 26 59,70
15,97 194 35 70 154 166 42 106 140 108 110 18 118 26 59,42
16,97 194 35 70 154 166 42 106 140 108 110 172 18 118 26 59,24
17,97 194 35 70 154 166 42 106 140 108 110 172 18 53 118 26 59,13
18,97 194 35 69 70 154 166 42 106 140 108 110 172 18 53 118 26 59,6
19,140 18 24 154 26 35 166 42 172 53 59 194 69 70 97 106 108 110 118,1
20,7 140 18 24 154 26 35 166 42 172 53 59 194 69 70 97 106 108 110 118,0
