1,93,8353
2,93 119,6939
3,109 93 119,5799
4,144 109 93 119,4784
5,39 109 144 119 93,3946
6,38 39 109 144 119 93,3259
7,38 39 109 144 119 57 93,2690
8,64 38 39 109 144 119 57 93,2182
9,64 101 38 39 109 144 119 57 93,1760
10,64 194 101 38 39 109 144 119 57 93,1431
11,64 194 101 38 39 109 173 144 119 57 93,1137
12,64 192 194 101 38 39 109 173 144 119 57 93,922
13,64 192 194 101 38 39 109 173 144 149 119 57 93,742
14,64 192 194 101 38 39 109 173 143 144 149 119 57 93,583
15,64 192 194 101 38 39 7 109 173 143 144 149 119 57 93,457
16,64 192 194 101 38 39 7 109 173 143 144 149 119 57 93 158,361
17,64 192 194 101 38 39 7 6 109 173 143 144 149 119 57 93 158,279
18,64 192 194 101 38 39 7 6 42 109 173 143 144 149 119 57 93 158,215
19,6 7 143 144 149 158 38 39 42 173 57 64 192 194 79 93 101 109 119,166
20,0 6 7 143 144 149 158 38 39 42 173 57 64 192 194 79 93 101 109 119,129
21,0 6 7 143 144 149 158 38 39 42 173 57 64 192 194 79 93 101 103 109 119,96
22,0 6 7 143 144 18 149 158 38 39 42 173 57 64 192 194 79 93 101 103 109 119,69
23,0 6 7 14 143 144 18 149 158 38 39 42 173 57 64 192 194 79 93 101 103 109 119,51
24,0 6 7 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 79 93 101 103 109 119,34
25,0 6 7 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 73 79 93 101 103 109 119,23
26,0 6 7 12 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 73 79 93 101 103 109 119,16
27,0 6 7 12 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 73 79 88 93 101 103 109 119,11
28,0 6 7 10 12 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 73 79 88 93 101 103 109 119,7
29,0 6 7 10 12 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 73 79 88 93 101 103 109 111 119,4
30,0 6 7 10 12 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 73 79 88 90 93 101 103 109 111 119,2
31,0 6 7 10 12 14 143 144 18 149 158 38 39 42 173 176 57 64 192 194 196 73 79 88 90 93 101 103 109 111 119,0
