1,46,470
2,27 46,354
3,27 29 46,273
4,40 27 29 46,210
5,40 46 24 27 29,155
6,40 46 24 26 27 29,113
7,40 46 24 25 26 27 29,83
8,40 11 46 24 25 26 27 29,60
9,40 10 11 46 24 25 26 27 29,44
10,7 40 10 11 46 24 25 26 27 29,32
11,34 7 40 10 11 46 24 25 26 27 29,22
12,34 6 7 40 10 11 46 24 25 26 27 29,15
13,34 6 7 40 10 11 12 46 24 25 26 27 29,11
14,34 6 7 40 10 11 12 46 47 24 25 26 27 29,7
15,0 34 6 7 40 10 11 12 46 47 24 25 26 27 29,5
16,0 34 6 7 40 10 11 12 46 47 22 24 25 26 27 29,3
17,0 34 2 6 7 40 10 11 12 46 47 22 24 25 26 27 29,2
18,0 34 2 4 6 7 40 10 11 12 46 47 22 24 25 26 27 29,1
19,0 2 4 6 7 10 11 12 22 24 25 26 27 29 31 34 40 46 47,0
