1,53,6903
2,53 70,4800
3,91 53 70,3362
4,65 91 53 70,2417
5,65 70 167 53 91,1717
6,65 70 167 141 53 91,1221
7,65 130 70 167 141 53 91,860
8,65 130 70 167 141 53 22 91,576
9,65 130 70 167 141 53 22 54 91,399
10,65 130 70 167 141 114 53 22 54 91,286
11,65 130 70 167 141 114 53 22 54 182 91,201
12,65 130 164 70 167 141 114 53 22 54 182 91,140
13,65 130 164 70 167 141 114 53 22 54 182 186 91,91
14,65 130 164 70 167 141 113 114 53 22 54 182 186 91,57
15,65 130 164 70 167 141 113 114 53 22 54 182 186 91 126,36
16,0 65 130 164 70 167 141 113 114 53 22 54 182 186 91 126,22
17,0 65 130 164 70 167 169 141 113 114 53 22 54 182 186 91 126,11
18,0 65 130 164 70 167 198 169 141 113 114 53 22 54 182 186 91 126,5
19,0 1 130 141 22 164 167 169 53 54 182 186 65 70 198 91 113 114 126,2
20,0 1 130 141 19 22 164 167 169 53 54 182 186 65 70 198 91 113 114 126,0
