1,41,1965
2,41 38,1536
3,88 41 38,1221
4,88 41 80 38,967
5,38 41 80 82 88,755
6,0 38 41 80 82 88,582
7,0 38 41 80 82 18 88,440
8,0 38 41 80 82 18 88 61,347
9,0 38 39 41 80 82 18 88 61,276
10,0 38 39 41 80 82 18 88 58 61,218
11,0 38 39 41 45 80 82 18 88 58 61,177
12,0 38 39 41 45 80 82 18 88 58 61 63,143
13,0 32 38 39 41 45 80 82 18 88 58 61 63,116
14,0 32 64 38 39 41 45 80 82 18 88 58 61 63,91
15,0 32 64 38 39 41 45 77 80 82 18 88 58 61 63,67
16,0 32 64 38 39 41 45 77 80 82 18 85 88 58 61 63,46
17,0 32 64 38 39 41 45 77 80 82 18 85 88 58 31 61 63,33
18,0 32 64 38 39 41 10 45 77 80 82 18 85 88 58 31 61 63,22
19,0 10 18 31 32 38 39 41 45 56 58 61 63 64 77 80 82 85 88,16
20,0 10 12 18 31 32 38 39 41 45 56 58 61 63 64 77 80 82 85 88,11
21,0 4 10 12 18 31 32 38 39 41 45 56 58 61 63 64 77 80 82 85 88,8
22,0 4 10 12 18 23 31 32 38 39 41 45 56 58 61 63 64 77 80 82 85 88,6
23,0 4 10 12 18 23 31 32 38 39 41 45 56 58 61 63 64 73 77 80 82 85 88,4
24,0 4 5 10 12 18 23 31 32 38 39 41 45 56 58 61 63 64 73 77 80 82 85 88,3
25,0 4 5 9 10 12 18 23 31 32 38 39 41 45 56 58 61 63 64 73 77 80 82 85 88,2
26,0 4 5 9 10 12 13 18 23 31 32 38 39 41 45 56 58 61 63 64 73 77 80 82 85 88,1
27,0 4 5 9 10 12 13 18 23 31 32 33 38 39 41 45 56 58 61 63 64 73 77 80 82 85 88,0
