1,46,12502
2,213 46,10254
3,93 213 46,8478
4,83 93 213 46,7023
5,129 46 83 213 93,5795
6,129 46 83 213 58 93,4774
7,129 46 83 213 215 58 93,3961
8,129 46 83 213 215 58 92 93,3279
9,129 46 83 213 215 58 92 93 63,2684
10,129 46 47 83 213 215 58 92 93 63,2235
11,129 201 46 47 83 213 215 58 92 93 63,1833
12,129 226 201 46 47 83 213 215 58 92 93 63,1509
13,129 226 201 172 46 47 83 213 215 58 92 93 63,1247
14,129 226 163 201 172 46 47 83 213 215 58 92 93 63,1023
15,129 226 163 201 74 172 46 47 83 213 215 58 92 93 63,837
16,129 226 163 162 201 74 172 46 47 83 213 215 58 92 93 63,680
17,129 226 163 162 39 201 74 172 46 47 83 213 215 58 92 93 63,548
18,129 226 163 162 39 201 74 172 46 47 83 213 215 58 92 93 30 63,428
19,129 6 30 162 163 39 172 46 47 58 63 201 74 83 213 215 92 93 226,329
20,129 6 30 162 163 39 172 46 47 58 63 201 74 83 213 215 92 93 226 110,250
21,129 6 30 162 163 39 172 46 47 58 188 63 201 74 83 213 215 92 93 226 110,189
22,129 6 140 30 162 163 39 172 46 47 58 188 63 201 74 83 213 215 92 93 226 110,146
23,129 6 140 16 30 162 163 39 172 46 47 58 188 63 201 74 83 213 215 92 93 226 110,108
24,129 6 140 16 26 30 162 163 39 172 46 47 58 188 63 201 74 83 213 215 92 93 226 110,79
25,129 6 140 16 26 30 162 163 39 172 46 47 58 188 63 201 74 83 213 215 92 93 226 110 121,58
26,129 6 140 16 26 30 162 163 39 172 46 47 179 58 188 63 201 74 83 213 215 92 93 226 110 121,43
27,129 6 140 16 148 26 30 162 163 39 172 46 47 179 58 188 63 201 74 83 213 215 92 93 226 110 121,30
28,129 6 140 141 16 148 26 30 162 163 39 172 46 47 179 58 188 63 201 74 83 213 215 92 93 226 110 121,21
29,129 6 140 141 16 148 26 30 159 162 163 39 172 46 47 179 58 188 63 201 74 83 213 215 92 93 226 110 121,14
30,129 6 140 141 16 148 26 30 159 162 163 39 172 46 47 179 58 188 63 201 74 83 213 215 92 93 222 226 110 121,7
31,129 6 9 140 141 16 148 26 30 159 162 163 39 172 46 47 179 58 188 63 201 74 83 213 215 92 93 222 226 110 121,4
32,129 6 9 140 141 16 148 26 30 159 162 163 36 39 172 46 47 179 58 188 63 201 74 83 213 215 92 93 222 226 110 121,2
33,129 6 9 140 141 16 148 26 30 159 162 163 36 39 172 46 47 50 179 58 188 63 201 74 83 213 215 92 93 222 226 110 121,0
