1,37,8082
2,170 37,6555
3,170 60 37,5362
4,170 28 60 37,4331
5,37 39 170 60 28,3525
6,37 39 105 170 60 28,2834
7,37 39 199 105 170 60 28,2273
8,37 39 199 105 170 60 186 28,1830
9,193 37 39 199 105 170 60 186 28,1467
10,193 37 39 199 105 170 60 186 28 63,1170
11,193 37 39 199 105 170 45 60 186 28 63,926
12,193 37 39 199 105 170 45 60 186 155 28 63,736
13,193 37 39 199 105 170 45 60 54 186 155 28 63,599
14,193 37 69 39 199 105 170 45 60 54 186 155 28 63,482
15,193 37 69 39 199 105 170 45 60 92 54 186 155 28 63,381
16,193 37 69 39 199 105 170 45 60 92 31 54 186 155 28 63,307
17,193 37 69 39 199 105 170 45 60 92 31 54 23 186 155 28 63,242
18,193 37 69 39 199 105 170 122 45 60 92 31 54 23 186 155 28 63,186
19,7 23 155 28 31 37 39 170 45 54 186 60 63 193 69 199 92 105 122,142
20,7 23 155 28 31 37 39 170 45 54 186 60 63 193 69 199 92 105 115 122,103
21,7 23 155 28 29 31 37 39 170 45 54 186 60 63 193 69 199 92 105 115 122,81
22,7 23 155 28 29 31 37 39 170 45 175 54 186 60 63 193 69 199 92 105 115 122,60
23,7 23 155 28 29 31 37 39 170 45 175 54 186 60 63 193 69 70 199 92 105 115 122,45
24,7 23 155 28 29 31 37 39 170 45 175 50 54 186 60 63 193 69 70 199 92 105 115 122,33
25,7 23 155 28 29 31 37 39 170 45 175 50 54 186 60 63 193 69 70 199 78 92 105 115 122,22
26,7 23 155 28 29 31 37 39 170 45 175 50 53 54 186 60 63 193 69 70 199 78 92 105 115 122,15
27,7 17 23 155 28 29 31 37 39 170 45 175 50 53 54 186 60 63 193 69 70 199 78 92 105 115 122,10
28,7 17 23 155 28 29 31 37 39 170 45 175 47 50 53 54 186 60 63 193 69 70 199 78 92 105 115 122,6
29,7 17 22 23 155 28 29 31 37 39 170 45 175 47 50 53 54 186 60 63 193 69 70 199 78 92 105 115 122,3
30,1 7 17 22 23 155 28 29 31 37 39 170 45 175 47 50 53 54 186 60 63 193 69 70 199 78 92 105 115 122,1
31,1 7 10 17 22 23 155 28 29 31 37 39 170 45 175 47 50 53 54 186 60 63 193 69 70 199 78 92 105 115 122,0
