1,0,470
2,0 13,354
3,0 49 13,270
4,0 49 13 14,204
5,0 4 13 14 49,154
6,0 4 13 14 46 49,118
7,0 4 44 13 14 46 49,92
8,0 4 40 44 13 14 46 49,71
9,0 35 4 40 44 13 14 46 49,55
10,0 35 4 40 44 13 14 46 49 25,42
11,0 35 4 37 40 44 13 14 46 49 25,32
12,0 35 4 37 40 44 13 14 46 49 22 25,25
13,0 35 4 37 40 44 13 14 46 16 49 22 25,19
14,0 35 4 37 6 40 44 13 14 46 16 49 22 25,14
15,0 35 4 37 6 40 10 44 13 14 46 16 49 22 25,9
16,0 35 4 37 6 40 10 44 13 14 46 16 49 22 25 28,4
17,0 2 35 4 37 6 40 10 44 13 14 46 16 49 22 25 28,2
18,0 1 2 35 4 37 6 40 10 44 13 14 46 16 49 22 25 28,1
19,0 1 2 4 6 10 13 14 16 17 22 25 28 35 37 40 44 46 49,0
