1,146,8003
2,177 146,6487
3,177 146 175,5204
4,32 177 146 175,4273
5,32 196 175 177 146,3537
6,32 0 196 175 177 146,2894
7,32 0 196 171 175 177 146,2382
8,32 0 196 171 175 177 146 95,1937
9,32 0 196 171 175 177 146 118 95,1576
10,32 0 196 106 171 175 177 146 118 95,1289
11,32 0 99 196 106 171 175 177 146 118 95,1045
12,32 0 99 196 106 171 175 176 177 146 118 95,854
13,32 0 99 196 106 171 175 176 177 146 51 118 95,693
14,32 0 99 196 100 106 171 175 176 177 146 51 118 95,550
15,32 0 99 196 100 106 171 175 176 177 146 51 118 153 95,436
16,32 0 99 196 100 199 106 171 175 176 177 146 51 118 153 95,343
17,32 0 99 196 100 133 199 106 171 175 176 177 146 51 118 153 95,266
18,32 0 99 196 100 133 199 106 171 110 175 176 177 146 51 118 153 95,202
19,0 133 146 153 32 38 171 175 176 177 51 196 199 95 99 100 106 110 118,153
20,0 133 146 153 32 38 171 175 176 177 51 186 196 199 95 99 100 106 110 118,110
21,0 133 146 24 153 32 38 171 175 176 177 51 186 196 199 95 99 100 106 110 118,76
22,0 133 146 149 24 153 32 38 171 175 176 177 51 186 196 199 95 99 100 106 110 118,47
23,0 133 146 149 24 153 32 38 171 175 176 177 51 186 60 196 199 95 99 100 106 110 118,31
24,0 133 146 149 24 153 32 38 171 175 176 177 51 186 60 196 199 90 95 99 100 106 110 118,21
25,0 133 11 146 149 24 153 32 38 171 175 176 177 51 186 60 196 199 90 95 99 100 106 110 118,14
26,0 133 11 146 149 24 153 32 38 171 175 176 177 51 57 186 60 196 199 90 95 99 100 106 110 118,8
27,0 133 138 11 146 149 24 153 32 38 171 175 176 177 51 57 186 60 196 199 90 95 99 100 106 110 118,3
28,0 133 138 11 146 149 24 153 28 32 38 171 175 176 177 51 57 186 60 196 199 90 95 99 100 106 110 118,1
29,0 133 138 11 15 146 149 24 153 28 32 38 171 175 176 177 51 57 186 60 196 199 90 95 99 100 106 110 118,0
