1,182,7183
2,94 182,5150
3,94 61 182,3605
4,94 174 61 182,2619
5,174 182 188 61 94,1895
6,169 174 182 188 61 94,1357
7,169 174 182 91 188 61 94,973
8,68 169 174 182 91 188 61 94,695
9,193 68 169 174 182 91 188 61 94,492
10,193 68 165 169 174 182 91 188 61 94,346
11,193 68 165 103 169 174 182 91 188 61 94,239
12,193 68 165 103 169 174 15 182 91 188 61 94,163
13,193 68 165 103 169 174 15 175 182 91 188 61 94,112
14,193 68 165 103 169 174 15 175 116 182 91 188 61 94,70
15,193 68 165 103 169 9 174 15 175 116 182 91 188 61 94,46
16,193 68 165 69 103 169 9 174 15 175 116 182 91 188 61 94,29
17,193 68 165 69 103 169 9 174 15 175 60 116 182 91 188 61 94,18
18,193 68 165 69 103 169 9 174 15 175 60 29 116 182 91 188 61 94,10
19,9 15 29 165 169 174 175 182 60 188 61 193 68 69 91 94 103 116 120,4
20,9 15 20 29 165 169 174 175 182 60 188 61 193 68 69 91 94 103 116 120,1
21,9 11 15 20 29 165 169 174 175 182 60 188 61 193 68 69 91 94 103 116 120,0
