1,40,12734
2,40 16,10599
3,40 16 247,8710
4,40 16 208 247,7218
5,40 170 16 208 247,6052
6,1 40 170 16 208 247,5002
7,1 226 40 170 16 208 247,4159
8,1 226 40 170 16 208 247 57,3426
9,1 226 34 40 170 16 208 247 57,2797
10,1 226 34 40 170 47 16 208 247 57,2258
11,1 226 34 40 170 47 16 208 111 247 57,1859
12,64 1 226 34 40 170 47 16 208 111 247 57,1517
13,64 1 226 34 40 170 47 16 208 111 51 247 57,1238
14,64 1 226 34 40 170 47 16 208 111 51 247 57 189,998
15,64 1 226 34 133 40 170 47 16 208 111 51 247 57 189,800
16,64 1 226 34 0 133 40 170 47 16 208 111 51 247 57 189,628
17,64 1 226 34 0 133 35 40 170 47 16 208 111 51 247 57 189,496
18,64 1 226 34 0 133 35 67 40 170 47 16 208 111 51 247 57 189,397
19,0 1 133 16 34 35 167 40 170 47 51 57 189 64 67 208 226 111 247,313
20,0 1 133 16 34 35 167 40 170 47 51 57 189 64 67 208 85 226 111 247,243
21,0 1 133 16 34 35 167 40 170 47 51 57 189 64 66 67 208 85 226 111 247,183
22,0 1 133 16 34 35 167 40 170 47 51 57 189 64 66 67 208 85 226 107 111 247,136
23,0 1 133 16 34 35 167 40 170 47 51 57 189 64 66 67 208 211 85 226 107 111 247,107
24,0 1 133 16 34 35 167 40 170 173 47 51 57 189 64 66 67 208 211 85 226 107 111 247,82
25,0 1 133 16 24 34 35 167 40 170 173 47 51 57 189 64 66 67 208 211 85 226 107 111 247,65
26,0 1 133 16 24 34 35 167 40 170 173 47 51 57 189 64 66 67 208 211 85 226 230 107 111 247,50
27,0 1 133 16 24 34 35 167 40 170 42 173 47 51 57 189 64 66 67 208 211 85 226 230 107 111 247,38
28,0 1 133 16 24 34 35 167 40 170 42 173 47 51 57 189 64 193 66 67 208 211 85 226 230 107 111 247,28
29,0 1 133 8 16 24 34 35 167 40 170 42 173 47 51 57 189 64 193 66 67 208 211 85 226 230 107 111 247,21
30,0 1 133 8 16 24 159 34 35 167 40 170 42 173 47 51 57 189 64 193 66 67 208 211 85 226 230 107 111 247,14
31,0 1 133 8 16 24 159 34 35 167 40 170 42 173 47 51 57 189 61 64 193 66 67 208 211 85 226 230 107 111 247,9
32,0 1 133 8 16 24 155 159 34 35 167 40 170 42 173 47 51 57 189 61 64 193 66 67 208 211 85 226 230 107 111 247,5
33,0 1 133 8 16 24 155 159 34 35 167 40 170 42 173 47 51 57 189 61 64 193 66 67 208 211 85 226 230 107 238 111 247,2
34,0 1 133 8 16 24 154 155 159 34 35 167 40 170 42 173 47 51 57 189 61 64 193 66 67 208 211 85 226 230 107 238 111 247,0
