1,1,8250
2,1 157,6774
3,40 1 157,5596
4,40 1 145 157,4584
5,1 40 145 179 157,3758
6,1 166 40 145 179 157,3108
7,1 166 134 40 145 179 157,2533
8,1 166 134 40 145 179 153 157,2095
9,1 166 134 40 145 179 153 157 31,1721
10,1 166 134 40 145 179 88 153 157 31,1408
11,1 68 166 134 40 145 179 88 153 157 31,1140
12,1 68 166 134 40 16 145 179 88 153 157 31,937
13,1 33 68 166 134 40 16 145 179 88 153 157 31,763
14,1 33 68 166 134 40 16 145 81 179 88 153 157 31,623
15,1 33 68 166 134 40 16 145 81 179 88 153 59 157 31,501
16,1 33 121 68 166 134 40 16 145 81 179 88 153 59 157 31,392
17,1 33 121 68 166 134 40 16 145 81 179 88 153 154 59 157 31,317
18,1 33 121 68 166 134 40 155 16 145 81 179 88 153 154 59 157 31,253
19,1 134 16 145 153 154 155 157 31 33 166 40 50 179 59 68 81 88 121,198
20,1 134 16 145 153 154 155 157 31 33 162 166 40 50 179 59 68 81 88 121,154
21,1 134 16 145 23 153 154 155 157 31 33 162 166 40 50 179 59 68 81 88 121,120
22,1 134 16 145 23 153 154 155 157 31 33 162 166 40 43 50 179 59 68 81 88 121,86
23,1 134 16 145 23 153 154 155 157 31 33 162 166 40 43 50 179 59 68 81 88 102 121,67
24,1 134 16 145 23 153 154 155 157 31 33 162 166 40 43 50 179 59 68 81 88 96 102 121,50
25,1 134 16 145 23 153 154 155 157 31 33 162 166 40 43 50 179 59 68 196 81 88 96 102 121,37
26,1 134 16 145 22 23 153 154 155 157 31 33 162 166 40 43 50 179 59 68 196 81 88 96 102 121,27
27,1 134 16 145 22 23 153 154 155 157 31 33 162 166 40 43 50 179 59 68 196 81 88 96 102 108 121,19
28,1 134 16 145 22 23 153 154 155 157 31 33 162 166 38 40 43 50 179 59 68 196 81 88 96 102 108 121,13
29,1 134 16 145 22 23 153 154 155 157 31 33 162 166 38 40 43 50 179 53 59 68 196 81 88 96 102 108 121,8
30,1 134 16 145 22 23 24 153 154 155 157 31 33 162 166 38 40 43 50 179 53 59 68 196 81 88 96 102 108 121,4
31,1 134 16 145 22 23 24 153 154 155 157 31 33 162 166 38 40 43 50 179 53 59 68 196 81 88 96 102 108 109 121,1
32,1 134 11 16 145 22 23 24 153 154 155 157 31 33 162 166 38 40 43 50 179 53 59 68 196 81 88 96 102 108 109 121,0
