1,128 1 0 6 12 143 19 149 22 153 26 154 25 157 159 36 165 38 166 164 44 174 182 187 189 65 66 90 94 98 105,0
11,128 1 66 197 143 81 18 19 149 22 87 25 154 153 90 157 159 36 165 38 164 166 102 105 44 174 46 176 61 187 189,0
21,128 1 131 138 143 81 18 19 21 22 87 25 153 154 90 157 164 36 37 169 42 44 46 174 176 125 119 186 187 60 189,0
31,128 1 131 138 143 81 18 19 21 22 87 153 25 154 90 157 36 37 164 169 44 46 174 176 51 125 186 187 60 189,0
41,128 1 131 138 143 81 18 19 21 22 87 153 25 154 90 157 36 37 164 169 44 46 174 176 51 125 186 187 60 189,0
51,128 1 192 131 66 70 8 138 143 19 21 22 87 154 90 157 164 37 36 169 44 174 46 176 51 55 187 60 189,0
61,128 1 65 66 197 70 138 143 19 21 22 150 87 154 90 157 36 164 37 44 174 46 114 51 55 187 60 189,0
71,128 1 65 66 197 70 138 143 19 21 22 150 87 154 90 157 36 164 37 44 174 46 114 51 55 187 60 189,0
81,128 1 65 66 197 70 138 143 19 21 22 150 87 154 90 157 36 164 37 44 174 46 114 51 55 187 60 189,0
91,128 1 65 66 197 70 138 143 19 21 22 150 87 154 90 157 36 164 37 44 174 46 114 51 55 187 60 189,0
101,128 1 66 197 70 8 138 143 19 21 22 150 87 154 90 157 95 164 36 37 101 44 174 51 55 187 60 189,0
111,128 1 66 197 70 8 138 143 19 21 22 150 87 154 90 157 95 164 36 37 101 44 174 51 55 187 60 189,0
121,128 1 66 197 70 8 138 143 19 21 22 150 87 154 90 157 95 164 36 37 101 44 174 51 55 187 60 189,0
131,128 1 66 197 70 8 138 143 19 21 22 150 87 154 90 157 95 164 36 37 101 44 174 51 55 187 60 189,0
141,128 1 66 197 70 8 138 143 19 21 22 150 87 154 90 157 95 164 36 37 101 44 174 51 55 187 60 189,0
151,128 1 66 131 70 8 138 139 140 143 19 21 87 154 90 156 157 34 36 101 44 174 51 181 184 187 60 189,0
161,128 1 66 131 70 8 138 139 140 143 19 21 87 154 90 156 157 34 36 101 44 174 51 181 184 187 60 189,0
171,128 1 66 131 70 8 138 139 143 19 21 22 87 154 90 157 97 36 101 38 44 174 51 181 184 187 60 189,0
181,128 1 66 131 70 8 138 139 143 19 21 22 87 154 90 157 97 36 101 38 44 174 51 181 184 187 60 189,0
191,128 1 66 131 70 8 138 139 143 19 21 22 87 154 90 157 97 36 101 38 44 174 51 181 184 187 60 189,0
201,128 1 66 131 70 8 138 139 143 19 21 22 87 154 90 157 97 36 101 38 44 174 51 181 184 187 60 189,0
211,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
221,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
231,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
241,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
251,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
261,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
271,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
281,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
291,128 1 66 131 70 8 138 139 143 19 21 87 90 157 97 36 101 38 44 174 51 116 181 184 187 60 189,0
301,128 1 66 131 4 69 70 8 138 139 143 19 21 87 90 157 97 36 101 44 51 116 181 184 187 60 189,0
311,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
321,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
331,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
341,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
351,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
361,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
371,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
381,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
391,128 1 66 131 4 70 8 138 143 19 21 87 90 157 94 97 162 36 164 101 44 51 116 184 187 60 189,0
401,128 1 66 131 4 70 8 138 143 19 21 87 90 157 97 36 164 101 44 51 180 116 181 184 187 60 189,0
411,128 1 66 131 4 70 8 138 143 19 21 87 90 157 97 36 164 101 44 51 180 116 181 184 187 60 189,0
421,128 1 66 131 4 70 8 138 143 19 21 87 90 157 97 36 164 101 44 51 180 116 181 184 187 60 189,0
431,128 1 66 131 4 70 8 138 143 19 21 87 90 157 97 36 164 101 44 51 180 116 181 184 187 60 189,0
441,128 1 66 131 4 70 8 138 143 19 21 87 90 157 97 36 164 101 44 51 180 116 181 184 187 60 189,0
451,128 1 66 131 4 70 8 138 143 19 87 90 157 159 97 164 36 44 51 180 181 52 116 184 187 60 189,0
461,128 1 66 131 4 70 8 138 143 19 87 90 157 159 97 164 36 44 51 180 181 52 116 184 187 60 189,0
471,128 1 66 131 4 70 8 138 143 19 87 90 157 159 97 164 36 44 51 180 181 52 116 184 187 60 189,0
481,128 1 66 131 4 70 8 138 143 19 87 90 157 159 97 164 36 107 44 51 180 181 116 184 187 60 189,0
491,128 1 66 131 4 70 8 138 143 19 87 90 157 159 97 164 36 107 44 51 180 181 116 184 187 60 189,0
