1,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
11,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
21,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
31,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
41,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
51,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
61,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
71,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
81,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
91,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
101,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
111,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
121,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
131,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
141,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
151,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
161,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
171,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
181,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
191,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
201,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
211,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
221,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
231,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
241,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
251,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
261,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
271,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
281,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
291,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
301,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
311,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
321,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
331,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
341,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
351,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
361,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
371,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
381,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
391,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
401,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
411,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
421,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
431,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
441,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
451,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
461,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
471,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
481,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
491,32 1 161 38 141 242 220 180 24 62 126 92 157 190,0
1,32 161 4 38 44 141 92 242 220 24 62 190 157 126,0
11,32 161 4 38 44 141 92 242 24 62 126 220 157 190,0
21,32 161 4 38 44 141 92 242 24 62 126 220 157 190,0
31,32 161 4 38 44 141 92 242 24 62 126 220 157 190,0
41,32 161 4 38 44 141 92 242 24 62 126 220 157 190,0
51,32 161 38 44 141 77 242 220 24 62 126 92 157 190,0
61,32 161 38 44 141 77 242 220 24 62 126 92 157 190,0
71,32 161 38 44 141 77 242 220 24 62 126 92 157 190,0
81,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
91,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
101,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
111,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
121,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
131,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
141,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
151,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
161,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
171,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
181,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
191,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
201,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
211,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
221,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
231,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
241,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
251,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
261,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
271,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
281,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
291,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
301,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
311,32 161 38 75 44 141 190 242 220 24 126 92 157 62,0
321,32 161 38 44 141 190 92 242 220 24 126 28 157 62,0
331,32 161 38 44 141 190 92 242 220 24 126 28 157 62,0
341,32 161 38 44 141 190 92 242 220 24 126 28 157 62,0
351,32 161 38 44 141 190 92 242 220 24 126 28 157 62,0
361,32 161 38 44 141 190 92 242 220 24 126 28 157 62,0
371,32 161 38 44 141 190 92 242 220 24 126 28 157 62,0
381,32 161 38 105 44 141 190 242 220 24 126 92 157 62,0
391,32 1 161 38 105 141 92 242 24 62 126 220 157 190,0
401,32 1 161 38 105 141 92 242 24 62 126 220 157 190,0
411,32 1 161 38 105 141 92 242 24 62 126 220 157 190,0
421,32 1 161 38 105 141 92 242 24 62 126 220 157 190,0
431,32 1 161 38 105 141 92 242 24 62 126 220 157 190,0
441,32 1 161 38 105 141 92 242 24 62 126 220 157 190,0
451,32 161 38 105 28 242 182 215 24 62 126 220 157 190,0
461,32 161 38 136 28 190 242 182 24 62 126 220 157 94,0
471,32 161 38 136 28 190 242 182 24 62 126 220 157 94,0
481,32 161 38 136 28 190 242 182 24 62 126 220 157 94,0
491,32 161 38 136 28 190 242 182 24 62 126 220 157 94,0
