1,1 2 4 6 8 9 11 12 16 18 20 21 24,0
11,1 4 6 8 9 11 18 21 24 29,0
21,1 4 6 8 9 11 18 21 24 29,0
31,1 4 6 8 9 13 16 18 21 24,0
41,1 4 6 8 9 13 16 18 21 24,0
51,1 4 6 8 9 13 16 18 21 24,0
61,1 4 6 8 9 13 16 18 21 24,0
71,1 4 6 8 9 11 18 21 24 29,0
81,1 4 6 8 9 11 18 21 24 29,0
91,1 4 8 9 13 16 18 21 23 24,0
101,1 4 6 8 9 13 16 18 21 24,0
111,1 4 8 9 13 18 21 23 24 29,0
121,1 4 6 8 9 13 18 21 24 29,0
131,1 4 8 9 11 16 18 21 23 24,0
141,1 4 8 9 11 16 18 21 23 24,0
151,1 4 6 8 9 11 16 18 21 24,0
161,1 4 6 8 9 13 18 21 24 29,0
171,1 4 6 8 9 13 18 21 24 29,0
181,1 4 6 8 9 13 16 18 21 24,0
191,1 4 8 9 13 16 18 21 23 24,0
201,1 4 8 9 13 16 18 21 23 24,0
211,1 4 8 9 13 18 21 23 24 29,0
221,1 4 6 8 9 13 16 18 21 24,0
231,1 4 6 8 9 13 16 18 21 24,0
241,1 4 6 8 9 13 16 18 21 24,0
251,1 4 6 8 9 13 18 21 24 29,0
261,1 4 6 8 9 13 18 21 24 29,0
271,1 4 6 8 9 13 18 21 24 29,0
281,1 4 8 9 13 18 21 23 24 29,0
291,1 4 8 9 11 16 18 21 23 24,0
301,1 4 6 8 9 13 16 18 21 24,0
311,1 4 6 8 9 11 18 21 24 29,0
321,1 4 6 8 9 11 16 18 21 24,0
331,1 4 6 8 9 11 16 18 21 24,0
341,1 4 6 8 9 11 16 18 21 24,0
351,1 4 6 8 9 11 16 18 21 24,0
361,1 4 6 8 9 13 16 18 21 24,0
371,1 4 6 8 9 11 16 18 21 24,0
381,1 4 6 8 9 13 16 18 21 24,0
391,1 4 6 8 9 13 16 18 21 24,0
401,1 4 6 8 9 11 16 18 21 24,0
411,1 4 8 9 11 16 18 21 23 24,0
421,1 4 8 9 11 18 21 23 24 29,0
431,1 4 8 9 11 18 21 23 24 29,0
441,1 4 8 9 13 18 21 23 24 29,0
451,1 4 8 9 13 18 21 23 24 29,0
461,1 4 8 9 13 18 21 23 24 29,0
471,1 4 6 8 9 11 18 21 24 29,0
481,1 4 6 8 9 11 18 21 24 29,0
491,1 4 8 9 11 18 21 23 24 29,0
1,1 2 4 6 8 9 11 12 16 18 20 21 24,0
11,0 4 7 10 12 16 20 22 25 27 28,0
21,0 3 7 10 15 16 18 22 25 27 28,0
31,0 5 7 10 12 16 20 22 25 27 28,0
41,0 3 7 10 12 18 22 25 27 28 29,0
51,1 3 5 6 8 9 13 18 21 24 29,0
61,1 4 8 9 13 18 21 23 24 29,0
71,1 4 8 9 11 18 21 23 24 29,0
81,1 4 8 9 11 16 18 21 23 24,0
91,1 4 6 8 9 11 16 18 21 24,0
101,1 4 8 9 11 18 21 23 24 29,0
111,1 4 8 9 11 18 21 23 24 29,0
121,1 4 8 9 11 18 21 23 24 29,0
131,1 4 6 8 9 11 16 18 21 24,0
141,1 4 8 9 13 18 21 23 24 29,0
151,1 4 8 9 13 16 18 21 23 24,0
161,1 4 8 9 11 16 18 21 23 24,0
171,1 4 8 9 11 16 18 21 23 24,0
181,1 4 6 8 9 13 16 18 21 24,0
191,1 4 8 9 13 16 18 21 23 24,0
201,1 4 6 8 9 13 18 21 24 29,0
211,1 4 6 8 9 11 16 18 21 24,0
221,1 4 6 8 9 11 16 18 21 24,0
231,1 4 6 8 9 13 16 18 21 24,0
241,1 4 6 8 9 13 16 18 21 24,0
251,1 4 6 8 9 11 18 21 24 29,0
261,1 4 6 8 9 11 18 21 24 29,0
271,1 4 6 8 9 11 18 21 24 29,0
281,1 4 6 8 9 11 18 21 24 29,0
291,1 4 8 9 11 16 18 21 23 24,0
301,1 4 8 9 11 16 18 21 23 24,0
311,1 4 8 9 11 16 18 21 23 24,0
321,1 4 8 9 11 18 21 23 24 29,0
331,1 4 6 8 9 13 18 21 24 29,0
341,1 4 8 9 11 16 18 21 23 24,0
351,1 4 8 9 11 16 18 21 23 24,0
361,1 4 8 9 13 16 18 21 23 24,0
371,1 4 6 8 9 11 18 21 24 29,0
381,1 4 8 9 13 18 21 23 24 29,0
391,1 4 6 8 9 13 18 21 24 29,0
401,1 4 6 8 9 13 16 18 21 24,0
411,1 4 6 8 9 11 18 21 24 29,0
421,1 4 8 9 11 18 21 23 24 29,0
431,1 4 8 9 11 18 21 23 24 29,0
441,1 4 6 8 9 11 16 18 21 24,0
451,1 4 8 9 11 16 18 21 23 24,0
461,1 4 8 9 11 16 18 21 23 24,0
471,1 4 8 9 13 16 18 21 23 24,0
481,1 4 8 9 13 16 18 21 23 24,0
491,1 4 8 9 11 18 21 23 24 29,0
