1,0 133 138 11 15 146 149 24 153 28 32 38 171 175 176 177 51 57 186 60 196 199 90 95 99 100 106 110 118,0
11,196 133 70 199 8 138 11 15 146 149 24 153 26 90 28 32 99 100 38 106 171 110 175 177 51 118 57 60,0
21,196 133 70 199 8 138 11 15 146 149 24 153 26 90 28 32 99 100 38 106 171 110 175 177 51 118 57 60,0
31,196 133 70 199 8 138 11 15 146 149 24 153 26 90 28 32 99 100 38 106 171 110 175 177 51 118 57 60,0
41,196 133 70 199 8 138 11 15 146 149 24 153 26 90 28 32 99 100 38 106 171 110 175 177 51 118 57 60,0
51,196 133 70 199 8 11 77 146 149 85 87 24 153 26 90 28 32 100 38 106 171 175 177 51 118 57 60,0
61,196 133 70 199 8 11 77 146 149 85 87 24 153 26 90 28 32 100 38 106 171 175 177 51 118 57 60,0
71,196 133 70 199 8 11 77 146 149 85 87 24 153 26 90 28 32 100 38 106 171 175 177 51 118 57 60,0
81,196 133 70 199 8 11 142 146 149 85 87 24 153 90 28 32 100 38 169 106 171 175 177 51 118 57 60,0
91,196 133 70 199 8 11 142 146 149 85 87 24 153 90 28 32 100 38 169 106 171 175 177 51 118 57 60,0
101,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 169 106 171 175 177 51 118 183 57 60,0
111,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 169 106 171 175 177 51 118 183 57 60,0
121,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
131,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
141,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
151,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
161,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
171,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
181,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
191,196 133 70 199 8 11 146 149 85 87 24 153 90 28 32 100 38 102 169 105 171 106 175 177 51 118 60,0
201,196 133 70 199 8 72 11 146 149 85 87 24 153 90 28 32 100 38 102 169 106 171 175 177 51 118 60,0
211,196 133 70 199 8 72 11 146 149 85 87 24 153 90 28 32 100 38 102 169 106 171 175 177 51 118 60,0
221,196 133 70 199 8 72 11 146 149 85 87 24 153 90 28 32 100 38 102 169 106 171 175 177 51 118 60,0
231,196 133 70 199 8 72 11 146 149 85 87 24 153 90 28 32 100 38 102 169 106 171 175 177 51 118 60,0
241,196 133 70 199 8 72 11 146 149 85 87 24 153 90 28 32 100 38 102 169 106 171 175 177 51 118 60,0
251,196 133 70 199 8 72 11 146 149 85 87 24 153 90 28 32 100 38 102 169 106 171 175 177 51 118 60,0
